username,time,avatar_title,group,post_count,join_date,from,text
:3mushy:3,"  Jul 11 2017, 02:26 PM",<--~(--+<[o]>+--)~-->,Group: Senior Member,"Posts: 4,507",Joined: Apr 2008,,Both did wrong things lah
rcracer,"  Jul 11 2017, 02:27 PM",?????,Group: Senior Member,"Posts: 3,437",Joined: Jan 2003,,"Padan muka lah,"
iGamer,"  Jul 11 2017, 02:29 PM",Casual,Group: Junior Member,Posts: 369,Joined: Feb 2016,From: BanhammerLand,sambung bayar............... bodoh.
rcracer,"  Jul 11 2017, 02:29 PM",?????,Group: Senior Member,"Posts: 3,437",Joined: Jan 2003,,"A owner cannot afford to pay monthly ,  B second hand car dealer take their car and promise to find C to 'sambung bayar', B never found C , A get notice from bank defaulted payment Hidden Twist conspiracy theory B is panel repossesor for banks of A , lol"
pr0pofol,"  Jul 11 2017, 02:30 PM",Getting Started,Group: Junior Member,Posts: 121,Joined: Oct 2012,,bodo punya PPIMclearly not settling ur bankloan is against islamic principalwhy u side with these stupid rempits who got swindledboth also fucked up
cryme,"  Jul 11 2017, 02:31 PM",Getting Started,Group: Junior Member,Posts: 129,Joined: Jan 2005,,dont understand why some people want to sambung bayar? it is so damn risky
~Sherlock~,"  Jul 11 2017, 02:35 PM",New Member,Group: Junior Member,Posts: 39,Joined: Oct 2010,,"Pajak company agree to pay downpayment and monthly installment for 'investors'. however the bank loan is under the investor name. pajak company will try to rent out cars at a higher premium so that the investors can get their profit. example is like this.Saga BLM is RM40kpajak kereta will pay Rm4k DP and monthly installment of around RM300/month. the pajak kereta will then rent this car out at RM500 so that the investor can get a profit of rm200. however, the bank loan must be under the investors name.all is well if there is constant rental. however problem arises if there isn't.like in this case, the pajak kereta did not pay the monthly installments, so the investors name busuk in ctos/ccris and they use force to get back the cars. now the thing is, this isn't really fair for the pajak kereta who put the DP right?"
kllonely1,"  Jul 11 2017, 02:36 PM",New Member,Group: Junior Member,Posts: 32,Joined: Oct 2004,,"BODOH!Tak sanggup bayar, jangan beli.Asyik minta tolong, settle sendiri."
RicoT,"  Jul 11 2017, 02:42 PM",Getting Started,Group: Junior Member,Posts: 75,Joined: Feb 2009,,"So this is kes pencuri orang kite beramai2? I don't understand the concept of kereta pajak, but the pencuri orang kite PPIM is entering a private property without permission/police warrant, isn't this consider burglary? Please enlighten me..."
Derpington,"  Jul 11 2017, 02:43 PM",Getting Started,Group: Junior Member,Posts: 123,Joined: Apr 2013,From: Bandar Narnia,lmao rambut purple tu. acah samseng. kena rembat tau langit tinggi rendah. ahhahahha
bereev,"  Jul 11 2017, 02:43 PM",Getting Started,Group: Junior Member,Posts: 53,Joined: Dec 2011,,"cina main money game bulan bulan dapat duit faedah lumayan tiba tiba game runtuh rugi duit dahulumelayu main sewa/pajak kereta , lepas tu bergumpul protec angkat balik kereta untung"
Strike,"  Jul 11 2017, 02:44 PM",New Member,Group: Junior Member,Posts: 34,Joined: Jan 2003,From: KL,car owners tried to scam car loan banks had the nerve to scam jews
~Sherlock~,"  Jul 11 2017, 02:45 PM",New Member,Group: Junior Member,Posts: 39,Joined: Oct 2010,,sample of pajak kereta.http://wahiabdrashid.com/4716/pajakan
Imp Bron,"  Jul 11 2017, 03:19 PM",New Member,Group: Junior Member,Posts: 35,Joined: Aug 2014,,"They just robbed back their own property that is inside robber's private property. Kereta Pajak is an investment method, you give your IC and detail to Syarikat Sewa Kereta, then they use your detail to take a loan under your name to buy the car. They then use your car for sewa kerata business and promised to pay the car loan for you. After 5 years or so when the car is unfit to rent, they will give back the car to you. So you get your car after 5 years being used by the Car Rent company at a cheaper price. Its like buy 2nd hand car but using your own name at cheaper price.The case here is the Car Rent company probably nonexistent, they use investors name to buy cars and they don't pay the bank like they promised. The car loan already due to 7month, so the car will be confiscated by the bank later. So investor left with unpaid car loan under their name and doesn't get anything, and the car will be confiscated by the bank. Owner feels cheated and gang up to take back their car that is under their name."
silent_stalker,"  Jul 11 2017, 03:32 PM",Enthusiast,Group: Senior Member,Posts: 820,Joined: Apr 2012,,"The thing i dont underdtand is, what is the company source of income? If there is no1 renting the car, they cant sell the car, they paid the d/p for the car... so it looks more like money going out instead of coming in. This is the part im confused with."
juicyliana,"  Jul 11 2017, 03:39 PM","when u think juicy, think liana",Group: Senior Member,Posts: 743,Joined: Aug 2011,From: Lowyat.net,sambung bayar = sambung repossesion
LamboSama,"  Jul 11 2017, 03:46 PM",Getting Started,Group: Junior Member,Posts: 67,Joined: Aug 2011,,full loan maybe. No downpayment.This level of business sure got connections.the whole thing sounds illegal.Doubt they even have contracts.
ghuzzy,"  Jul 11 2017, 03:47 PM",miaw miaw miaw^^,Group: Senior Member,Posts: 545,Joined: Jan 2009,From: around malaysia^^,ironically that company also didnt pay their rent to land owner loland land owner also give permission to car owner/PPIM to zerg rush that company loland police also give permission to car owner to take back their car n towed it to balai polis n make a report
saladin7,"  Jul 11 2017, 03:55 PM",Getting Started,Group: Junior Member,Posts: 186,Joined: Aug 2005,,In this case PPIM is not against 'not settling bank loan' but helping them to get 'their' cars back..
