username,time,avatar_title,group,post_count,join_date,from,text
joe_mamak,"  Jun 10 2016, 01:26 PM",Casual,Group: Junior Member,Posts: 333,Joined: Dec 2006,,They mentioned volumetric weight.
BaoFatAuto,"  Jun 10 2016, 03:26 PM",New Member,Group: New Member,Posts: 0,Joined: Jul 2015,From: Subang Jaya,"Noted, but for ezbuy Buy-For-Me policy is that for every orders that reached their warehouse, they will repack the item means if the parcel came in a bigger box, they will open it and place it in a smaller box, fitting the item nicely"
csneo,"  Jun 10 2016, 03:31 PM",Casual,Group: Junior Member,Posts: 324,Joined: May 2005,,maybe ts can ask them to repack to small size of box
e_mc_square,"  Jun 10 2016, 03:43 PM",Casual,Group: Junior Member,Posts: 369,Joined: Dec 2008,,"I tried to calculate volumetric weight for TS.But you need a very big shoe box to have 8KG volumetric weight.Volumemetric Weight = (Height * Length * Width) / 6000           (measured by cm)If the box is a cube, you will need a 36cm * 36cm * 36cm box man..."
ycs,"  Jun 10 2016, 04:22 PM",MEMBER,Group: Senior Member,"Posts: 2,435",Joined: Jan 2003,From: Selangor,"thats why i use the Prime service, flat RM8.80 per checkout, no matter what size"
dvinez,"  Jun 10 2016, 04:41 PM",Limited Edition,Group: Senior Member,"Posts: 1,448",Joined: Dec 2006,From: Paradise,"not sure how ezbuy work, but if without repackingeach shoe box + seller packing + warehouse packing it is possible to get 8KG volumetric weight, shoe box dimension alone is pretty big without packinggoogled standard size for reference"
e_mc_square,"  Jun 10 2016, 04:47 PM",Casual,Group: Junior Member,Posts: 369,Joined: Dec 2008,,30 * 18 * 30 / 6000 = 1.17kg only lah...How to get 8kg in 3 pair of shoes?
dvinez,"  Jun 10 2016, 04:52 PM",Limited Edition,Group: Senior Member,"Posts: 1,448",Joined: Dec 2006,From: Paradise,"havent include packing by seller/repack warehouse? when 3 packed together it will get bigger dimensionwe never know how they will pack it, maybe can ask total dimension from ezbuy and lodge complaint   i order thing about 6 shoe box size from my agent, kena about 7kg only though"
dvinez,"  Jun 10 2016, 04:54 PM",Limited Edition,Group: Senior Member,"Posts: 1,448",Joined: Dec 2006,From: Paradise,"can try this calculator, just by stacking up alone without consider external packing it is about 10KGhttp://www.dhl.com/en/tools/volumetric_weight_express.html"
dvinez,"  Jun 10 2016, 05:01 PM",Limited Edition,Group: Senior Member,"Posts: 1,448",Joined: Dec 2006,From: Paradise,maybe can just ask them remove the box not sure if they will charge to repack again
e_mc_square,"  Jun 10 2016, 05:47 PM",Casual,Group: Junior Member,Posts: 369,Joined: Dec 2008,,"No matter how you stack, at the end, the volumetric is 4.5kg by the calculator you provide.May I know how you stack? Please enlighten me."
e_mc_square,"  Jun 10 2016, 05:48 PM",Casual,Group: Junior Member,Posts: 369,Joined: Dec 2008,,6  pairs 7kg is normal I guess.
BaoFatAuto,"  Jun 10 2016, 06:55 PM",New Member,Group: New Member,Posts: 0,Joined: Jul 2015,From: Subang Jaya,"Hi guys thanks all for the concern. Just to update, ezbuy Malaysia has already gotten back to me and they admit it was their fault. The parcel has changed from 7kg to 0.53kg wtf.. I already attached their reply here, not sure is it viewable or not. Btw, thanks all for sharing ??"
alucard89,"  Jun 10 2016, 06:58 PM",Look at all my stars!!,Group: Senior Member,"Posts: 2,228",Joined: Apr 2006,,"Oh wow, that's a lotBtw, how do you get those estimated shipping fee with buyforme?I only get message that shipping fee and agent fee will be calculated once item sent to warehouse"
BaoFatAuto,"  Jun 10 2016, 07:06 PM",New Member,Group: New Member,Posts: 0,Joined: Jul 2015,From: Subang Jaya,"This one the items already reach their warehouse, that's why can calculate weight + shipping fee + agent fee together. Hence I was so shocked how come items already arrive warehouse but the weight is so blardy unreasonable.I had a few dissatisfying encounters with ezbuy Malaysia before (delayed ETA, parcel sent wrong to their Sabah warehouse and so much more) that's why totally lost hope on them. Personally am a SVIP membership but they don't even know how to talk properly to customers ?"
alucard89,"  Jun 10 2016, 07:16 PM",Look at all my stars!!,Group: Senior Member,"Posts: 2,228",Joined: Apr 2006,,"I see, so we still need to wait until item arrived to the warehouseI thought they can give estimates before thatWhich shipping method do you normally used and how long does it usually take to arrive?Any specific shipping method need to be used for electronic items?"
r3d2,"  Jun 10 2016, 07:21 PM",Getting Started,Group: Junior Member,Posts: 98,Joined: May 2006,From: Kuala Lumpur,"Had a few argument with them on the weight, they always charge more than the actual weight and never less. They have very canggih computer."
a13solut3,"  Jun 10 2016, 10:30 PM",Whiner FTW!,Group: Senior Member,"Posts: 1,185",Joined: Mar 2007,From: _|_,"when u get them, measure them up, if they scam u, spam on their fb, senangkan?"
BaoFatAuto,"  Jun 10 2016, 10:49 PM",New Member,Group: New Member,Posts: 0,Joined: Jul 2015,From: Subang Jaya,"The estimation only applicable for few items with the yellow 'ezbuy' option. My friend got use other Taobao forwarder before and he say for China to reach China actually very fast; within two days can arrive. But this cb ezbuy always holan ppl, reach warehouse also they can say haven't reach. In the end take up about four to five days just for inspection and repack.I usually use Economy Air. The ETA I don't dare want to say cuz sometimes their mood sibeh swing, sometimes delivery fast sometimes delivery slow. For electronic items I not sure ba, I think is 'Sensitive Air'? ?"
BaoFatAuto,"  Jun 10 2016, 10:52 PM",New Member,Group: New Member,Posts: 0,Joined: Jul 2015,From: Subang Jaya,"This I have to salute you bro ?? But how come you know they charge more? Did you weigh the item once it reach Malaysia? But ok lo your experience not that bad, mine got once parcel sent to their Sabah warehouse when I'm located in KL. That is only after countless calls asking for the exact whereabouts of the parcel only they admit KNN."
BaoFatAuto,"  Jun 10 2016, 10:53 PM",New Member,Group: New Member,Posts: 0,Joined: Jul 2015,From: Subang Jaya,"Can't spam on their fb la bro, they don't let users to post on their page. Maybe too much negative feedback, takut affect their business kot"
1to3for,"  Jun 11 2016, 01:17 AM",New Member,Group: Junior Member,Posts: 29,Joined: Aug 2014,,ask them to repack. i also suggest to remove all shoe boxes and just ship in the shoes itself.
K.I.T.T,"  Jun 12 2016, 12:32 AM",Casual,Group: Junior Member,Posts: 439,Joined: Sep 2008,,ezbuy ni aku pernah pakai service dia.aku dah try ship by dhl. cod. self collect. dan pos.dhl macam smpah. kata 3 hari. bangang x smapiaku guna cod barang aku smpai warehouse hari rabu aku set nak amik jumaat (minggu yang sama) ezbuy gi set minggu depanaku guna self colect kalau tak aku bising tanya 5 hari diorang diam laaaaaapos dioarang oktapi diorang punya pos RM8 BUKAN pakai poslaju utk area KL atau selangor RM8 tu masuk poket diorang jugak.tapi aku respek pasal apa budak2 dia tak tahu jalan atau tak pahham jalan mereka akan call kita smpai kita angkat mereka akan bagitau mereka dari daigou
K.I.T.T,"  Jun 12 2016, 12:35 AM",Casual,Group: Junior Member,Posts: 439,Joined: Sep 2008,,if u want order use ezbuy please order within kuantity 10pcs above. because if less qty those packing u can see agak cincai using part of box only
KuzumiTaiga,"  Jun 12 2016, 02:53 AM",Spends too much time with mechanical keyboards,Group: Senior Member,"Posts: 2,842",Joined: Jun 2008,From: Cheras ~ London WC1E 7HU~ Shenzhen,"once quoted, means shipping charges finalized and left warehouse already."
K.I.T.T,"  Jun 12 2016, 11:23 PM",Casual,Group: Junior Member,Posts: 439,Joined: Sep 2008,,too compress also not that good.
BaoFatAuto,"  Jun 13 2016, 12:50 PM",New Member,Group: New Member,Posts: 0,Joined: Jul 2015,From: Subang Jaya,"Uishh, dulu pun I ade nk try gune DHL sbab urgent punye barang. Pastu bile I nk tukar ke DHL diorang punye sales rep asyik je call I bagitau ""kalo gune DHL mahal la, takut pun akan delay la, tula nila"" I pun terus bengong apsal gune DHL yg mahal2 tu tp diorang sendiri ckap mungkin akan delay ke papeLantak la, I skrang pun gune ezbuy utk order kecik2 je. Yg mcm urgent atau important orders I gune forwarder lain. Entah la, I rase cam diorang bile da tukar name ke ezbuy ngan heavy marketing sume, service mmg slow banyak la"
K.I.T.T,"  Jun 13 2016, 01:45 PM",Casual,Group: Junior Member,Posts: 439,Joined: Sep 2008,,aku pun order bende kecik kecik ringan ringan dengan diorang.kalau bende tu berat sensitive item aku cari dlm lyn economy air dengab priority air kat ezbuy beza 12 jam je
hanrx7,"  Jun 13 2016, 03:00 PM",New Member,Group: Junior Member,Posts: 29,Joined: Jun 2012,,u can told them that u are not bought rice pack..
douglas_tong,"  Jun 13 2016, 03:15 PM",MaddDougg,Group: Senior Member,"Posts: 1,653",Joined: Jan 2011,,"sigh, after reading this I am not sure how to get things i want from taobao. got to know about ezbuy but since reading this, zero confidence.any suggestion?"
BaoFatAuto,"  Jun 13 2016, 07:31 PM",New Member,Group: New Member,Posts: 0,Joined: Jul 2015,From: Subang Jaya,Hahahaha nice one ?
BaoFatAuto,"  Jun 13 2016, 07:35 PM",New Member,Group: New Member,Posts: 0,Joined: Jul 2015,From: Subang Jaya,"I have few friends who purchased from Taobao directly, they told me that Taobao now has options in which you can directly ship to your address or something. I'm not so familiar with it, but you can try check out Taobao and see.I'm now using WaaDaigou, it's a relatively small forwarder company compared to ezbuy. But because it is small and they don't heavily market themselves *yet*, so they're very friendly and customer-oriented ? So far, my few parcels came in time and in good condition. If they're continuing with this rate, I guess I'll be using their services in the long run"
jerm57,"  Jun 14 2016, 11:23 AM",New Member,Group: Junior Member,Posts: 8,Joined: Nov 2010,From: Penis ular Bolehland,"8kg volumetric weight sounds a bit high but is totally plausible because you bought 3 pair of shoes. I guess you could request them to squeeze your shoes into one bag and possibly damage it. They just didn't want to deliver your leather shoes like hamm chinn peng. Should have just nego for a lower price rather than make a big fuss.They also did the right thing by giving you a massive discount on shipping, but you still not happy. Win liao lorr.Mostly TS just don't know how volumetric weight works."
kcng999,"  Jun 14 2016, 11:56 AM",Casual,Group: Junior Member,Posts: 440,Joined: Dec 2010,,"Hi there, i bought cook accressories cost rm299.00 by credit card on April 2016, when receive stock then open it got one dent n scratch. So just pack it again without used n return it. One blue note return stock copy. Keep calling customer service until today June 2016 without my money refund nor any solution. Every time i have to call n waiting n listen music around 8 to 10 mins n never call me at once from April to June 2016. Always advertise at NTV7 but no respone from customer service n money refund. Advertisement at tv7 n tv9 just cover the sales only without care any customer return stock n complaint n refund their money. This kind of cj wow shop please close sales treat compare previous time Smart Shop much better n have few outlet shop to walk in n return goods n refund.Will inform to goverment consumer sales department n any related goverment to protect malaysian.For everyone happen like this please share n keep on posting cause cj wow shop took our's money without refund.Anyone face this problem?"
BloodAngel,"  Jul 11 2016, 10:07 PM",New Member,Group: Junior Member,Posts: 4,Joined: Aug 2015,,"Hi Guys & Gals,My girl having the same problems. The customer service hotlline is not reachable and the message reply is damn slow.The clothes received have no size indication on it and the size are either is too big or too small.    Wonder did they check the goods before send out. Or maybe there is communication breakdown between the taobao and ezbuy malaysia.   Lousy service"
PetomJL,"  Jul 12 2016, 03:43 PM",New Member,Group: Junior Member,Posts: 44,Joined: Mar 2009,,"I've tried Taobao's SEA shipping 3 times already, I think they are ok and quite cheap.There are 2 types of service: 1) Taobao's Direct Shipping and 2) Taobao's Forwarder.For no. 1) They will quote the shipping cost at the checkout. So need to shop all things and checkout at same time. Then you don't need to do anything else just wait for it to arrive. From my experience, this option is cheaper if your item is heavy. For no. 2) There are 3 registered forwarders you can choose from. I guess there's no big difference between them, I just choose the cheapest one. The shipping cost will only be quoted after each items reach the warehouse and weighed. You can shop separately and decide when to ask them to consolidate, pack and ship to you. There are a number of days whre you can keep the items for free in the warehouse,1 week I think.The no. 2 option, is cheaper than the direct shipping if your item is relatively light (below 3kg or so)."
SonnyCooL,"  Jul 12 2016, 07:10 PM",Web Bastard,Group: Senior Member,"Posts: 4,510",Joined: Sep 2004,From: www.bitching.asia,ask me anything u want to know ??? hopefully we can answer you
guysmiley,"  Jul 12 2016, 07:18 PM",Getting Started,Group: Junior Member,Posts: 112,Joined: Dec 2012,,happened to me. informed them to split my parcel into 2. at first they were reluctant. then afetr a week they decided to do it. from rm300 per parcel based on dimensional weight to less than rm50 for 2 parcels by physical weight.wasnt lucky for my friend that ordered bicycle rims. physical weight is less than 2kg. but the box is too big and cost him almost rm150.
BaoFatAuto,"  Jul 12 2016, 10:04 PM",New Member,Group: New Member,Posts: 0,Joined: Jul 2015,From: Subang Jaya,"My friend tried the Taobao Direct Shipping Service last month... And her parcel was lost She told me that she has always used the direct shipping service but this is the first time she experience this kind of issue. Upon waiting for more than two weeks, her parcel still haven't arrive and just like every normal human being, she was of course worried. She contacted Taobao service agent but they were so slow and ask redundant questions. After acquiring the tracking number, she found out her parcel is in Hong Kong instead.The most troublesome part is, Taobao pushed the blame to the China courier company for the parcel mislocation and the refunds can only be made in terms of funds transfer in local (China) bank account. Means no China bank account = no money back.WTF? I haven't kepoh with my friend to follow up on the issue but I would personally recommend if it's an expensive item; using forwarder is better cuz in case if anything happens they will be blamed hehehe ?"
BaoFatAuto,"  Jul 12 2016, 10:11 PM",New Member,Group: New Member,Posts: 0,Joined: Jul 2015,From: Subang Jaya,"Aiyoo 2kg RM150 wtf. But ok la in your case, ezbuy willing to split the parcel or not a lot of money gone. Another good option I can suggest is to use the Buy-For-Me service instead; they will help you to repackage into the most smallest form possible LOL. But their Buy-For-Me service they will hike up abit currency la"
ah_suknat,"  Jul 13 2016, 03:46 AM",whoooooooooooooop,Group: Senior Member,"Posts: 4,296",Joined: Jul 2006,"From: /k//k/, /k/undasang","This kind of businesa they always pok silapThey will over charge you on the weight, if you agree, they just diam diam charge you, if you bising, they will say oh sorry its our fault.How many people actually measures their own items upon receiving anyway?"
miyakochan89,"  Jul 23 2016, 07:53 PM",IDGAF,Group: Senior Member,Posts: 964,Joined: Aug 2008,,"Damn. I only noticed this thread. I ordered something plastic, 40pcs above. And they charged me shipping for 6KG! When I went to take the parcel just now, it was so super light. Urgh. I am gonna weigh it later and see."
asyadeema,"  Jul 25 2016, 09:17 AM",New Member,Group: New Member,Posts: 0,Joined: Jul 2016,,"Ya, couldnt agree more with dvinez. Your shoes must be coming with a box so they will charge it volumetric charge."
ycs,"  Jul 26 2016, 03:00 PM",MEMBER,Group: Senior Member,"Posts: 2,435",Joined: Jan 2003,From: Selangor,i notice ezybuy shipping rates seems on the high side
spacelion,"  Jul 27 2016, 06:09 PM",??,Group: Senior Member,"Posts: 1,373",Joined: Mar 2009,From: impossibru,are you fucking stupid or whatthe weight is based on volume not on how much it actually weighif u ask them to repackage without shoe box sure the weight is a lot less.
shin_daria,"  Jul 28 2016, 01:33 AM",New Member,Group: Junior Member,Posts: 24,Joined: Oct 2013,,"Lucky TS ended it good with ezbuy.my story wasnt so lucky. twice buy from ezbuy twice also problem. one time, item is 1 kg but 80cm size. they re-packed it in the biggest box they have, at least 130cm in size! Box was practically one-third filled!second time--this was the straw that broke the camels back. Bought inflatable chair which as a cover packaging (ie a bag to keep the chair in), and in the warehouse the staff chatted with me. ""u have defect a bit, i refund rm2"" and show grainy picture of what looks like the packaging torn. I asked ""is it the cover that is defected?"" and he said ""yes"" so I said refund accepted. And the item arrived. No, not the packaging defect, THE INFLATABLE CHAIR ITSELF WAS TORN. LITERALLY GOT HOLE. How to use? I send picture in chat. they say "" eh i thought you understand us, we meant cover as the chair itself"" wah so shit ah your English. obvious want to cover own ass. I pestered again and they ask for ""proof of picture that chair is not inflatable anymore"" . So I fill the chair and I send a picture of the deflated chair (literally become lembik after 10 mins because you know, got HOLES  ). and they said THEY CANNOT SEE so can only refund 30%. I'm gonna go back to using taobao consolidation. at least if got defect i can chat with seller directly.  ezbuy can go to the same rabbit hole with ensogo. pfft!"
et29tan,"  Jul 28 2016, 12:02 PM",New Member,Group: New Member,Posts: 1,Joined: Sep 2015,,"I have been using ezbuy but I think the days have to come to an end. Compared to other agents, they charge a slightly lower shipping rate, but they charge you an incredibly high conversion rate, which end up is more expensive compared to others and/or direct buy from taobao. Besides, I have experienced many times about their poor customer service. They never hear your complaints, although the delivery was late than promised date, they never say sorry, they only say the parcel has been prioritized, they can't do anything at the moment, except for a sound-like-computerized apology. So what for to set the date while can't even stick with it for many times? As for their email response, I can say that is the worst email customer service I ever encountered. Normal company takes max 2 days to respond, they have to take 5-7 days. There was one time I immediately send my email within 1 min after I received a response from ezbuy, as I was aware of their inattentive. However, despite my instant reply, I had to wait for few days for them to answer my simple question, which is regarding miscalculation of amount (if you do not double check the amount especially amount after conversion, you may lose some money). Calling them can be even worse, the staff is not informative, and not responsive. I have no where to get a satisfied customer experience from this agent. Email, call, online chat, none of them help.If you don't believe me, you can try to use taobao direct buy and you can see the total price including international shipping before you checkout, and then you compare with the price that you pay to ezbuy.Lastly, they have really bad management in terms of warehouse and their affiliates. There was one time I checked with them about my parcel, later they told me it was just arrived in their warehouse in KL and they would arrange a delivery to my house ASAP. After 2 days, I didn't receive my parcel so I checked with them again, this time they told me the parcel JUST arrived their warehouse and they will arrange a delivery to my house ASAP. WTF the stories are the same, 2 days passed and the parcel was still JUST ARRIVED. I could not hold myself but to scold them WTF last 2 days I checked you told me it was arrived, then no response from them anymore. I tirelessly checked with them again, then this time they told me they would prioritize the parcel, but no apology, no sincere, nothing.Think twice if you want to use this agent."
bb100,"  Jul 29 2016, 08:11 AM",Editable...finally!,Group: Senior Member,"Posts: 1,357",Joined: Jan 2011,"From: Ipoh, Perak","LYN got Taobao agents wan, why don't wanna use their service?Some of them are /k/tards too.One trustable one is wenten.My friends and myself bought quite a few times with him, all very satisfied."
wenten,"  Jul 29 2016, 11:44 AM",Getting Started,Group: Junior Member,Posts: 161,Joined: Apr 2012,From: Pahang?KL?<=>Selangor?PC?,
andrekua2,"  Jul 29 2016, 07:47 PM",Look at all my stars!!,Group: Senior Member,"Posts: 6,368",Joined: Jan 2012,,"I think many use forwarder because they want flexibility in ordering more items later. I only had two bad experiences and both were related to Taobao global shipping. First time they forgot one of the bag. Second time they refused to accept xiaomi usb chargers shipment. Had to filed for return and waste shipping. If you want to use forwarder, I must strongly recommend 4px. Their service is really top notch. I never had any problem with them. I had chargers shipped, even a sex toys that came with small tube of lubricant also get through. Never tio tax also. They declare the whole list cheap 2."
pisces88,"  Jul 30 2016, 02:06 AM",Look at all my stars!!,Group: Senior Member,"Posts: 2,390",Joined: Nov 2007,,how bout buying phones from them? i see their thread is pinned in the mobile phone section. anyone got experience?
BaoFatAuto,"  Jul 30 2016, 11:04 AM",New Member,Group: New Member,Posts: 0,Joined: Jul 2015,From: Subang Jaya,"In case you didn't read my post properly, it's a *SHIP-FOR-ME* service. Ezbuy is responsible to repack ALL items under that category ?"
BaoFatAuto,"  Jul 30 2016, 11:07 AM",New Member,Group: New Member,Posts: 0,Joined: Jul 2015,From: Subang Jaya,"Wtf... How come so CB. Before this when I complain regarding my problem and gave one-star rating, their rep called me immediately and offered me a 15% refund as a form of apology. Which was RM1.XX only ha ha ha."
BaoFatAuto,"  Jul 30 2016, 11:12 AM",New Member,Group: New Member,Posts: 0,Joined: Jul 2015,From: Subang Jaya,"PREACH!! Their customer service is literally shit. The only thing they could do is only say 'We will try our best, we will try our best' and offer minor compensation rather than really fixing the problem.With all the money spent on advertising, why won't they ever upgrade their services instead? I also switched to other import provider instead as I'm so so so disappointed with them after giving them countless chances."
jiayi0528,"  Aug 2 2016, 04:46 PM",Getting Started,Group: Junior Member,Posts: 78,Joined: Feb 2013,,"Dear All, just a sharing of a terribly bad experience I have with EZBuy Malaysia too. Before this I had a few purchases from them and the experiences are from good to average. However, the most recent parcel I received from them is the MOST FRUSTRATING AND THE WORST experience I ever had for online shopping. I ordered a pair of 30kg dumbbell in late June 2016 and I select the option of self collection. On 26 July 2016, I received sms from EZBuy that the parcel is finally arrived and I collected the parcel on 27 July at McD Prima Saujana. The item I received is not as description (the dumbbell only come with 3 x 2.5kg weight plate which is definitely far from the description of 30kg) and I called to their customer service (Mandy) on the above matter and also sent them an email to seek for a solution on this matter. Even though I am not happy with it but I am still able to tolerate with this as I understand that human tend to have mistakes.Now the worst thing, on 28 July 2016, I received a call from PosLaju Malaysia informing me I have a parcel with them sent from Cheras to an address at Prima Saujana but they are unable to deliver as the address is incomplete and request me to self collect from their Bangi branch. At first I thought that it is a scam call and I did not ask much about it. After I got home I got curious what it might be and started to have a bad feeling about it that it might be the remaining weight plates of my dumbbell, so I search for EZBuy address and realise that their office is actually located at Taman Maluri Cheras and it further convinced me that it is my remaining weight plates. It then took me more than 20 calls to trace back the number that called me to get the tracking number of the parcel and another 2 hours to collect the parcel on the next day.    How can EZBuy be so IRRESPONSIBLE and send out a parcel which I already indicated in my remarks by self collection? And the worse thing, send to an address which I do not know how they get it. Before this I had a few parcels from EZBuy which were sent directly to my house and they definitely have the record of my address, even if they don't, they have my contact number to confirm on what address to send to. Why the hell are they sending it to a McD!? I AM EXTREMELY DISSATISFIED AND PISSED OFF BY THIS!!!    And the name!! They put my name as my Login ID!! Which I need to explain to the PosLaju officer during the collection. They are lucky as I take up the initiative to trace back the parcel and my Login ID is actually the combination of my name and birthday. What are they going to do if the parcel is no where to trace or I am unable to collect the parcel? Are they going to do full refund?After collection of the 2nd parcel of the dumbbell, the item is still different from the description. The weight plate is different from their description but I do not intend to look into this matter as long as the weight is as per my order which is 30kg. Unfortunately, the item is still short of 1 x 2.5kg plate after all the hassle. I email to them again to complaint about this but to date do not have any response from them yet. I do not have the intention to bad mouth about any one here but this is just a sharing of experience I had with them so others will take note on this before order anything from them. Actually I even started to get impatient with them even before i received the parcel, but if i tell all the grandmother's story here it will be few pages long. Of course, before this parcel I do have some good experiences with them as well but this 1 will definitely make me think twice before I order anything else with them again. Thought i can make use of their Prime membership to set up my home gym in the future, but they have failed the test even for just a pair of dumbbell."
KYLau,"  Aug 3 2016, 02:52 PM",New Member,Group: New Member,Posts: 0,Joined: May 2016,,"Slow service response, took at least 3 days to response email."
liquidsny,"  Aug 3 2016, 02:59 PM",Casual,Group: Junior Member,Posts: 393,Joined: Apr 2007,,"heh.. luckily all of my prime item arrived in safe manner.all the stuff i bought quite big too.. treadmill, shelf, computer table.but that was prime items only for their buyforme service is a lot expensive than taobao direct itself even with free agent fee offer"
munlok30,"  Aug 7 2016, 09:26 PM",WishingToBeHappy,Group: Senior Member,"Posts: 1,039",Joined: Oct 2011,,"total bought 30 +++ item from ezbuy , all safety arrive .. no problem also @.@ ..  just it take time .. really take time .. but those things are not urgent ..  roughly around 2-4 weeks ..  quality depend  lor , but i advise don't buy TOO CHEAP , hahahahha ..  good luck"
sotplug,"  Aug 27 2016, 04:28 PM",The old noobie...,Group: Senior Member,Posts: 919,Joined: Dec 2005,"From: Seri Kembangan, Selangor",I'll most probably stop using their service.Did I misunderstood the conversation?Or is it that they are just 24 hours in defensive mode towards their customers?
annoymous1234,"  Aug 27 2016, 08:58 PM",? SAFE TRADER,Group: Senior Member,"Posts: 4,707",Joined: Mar 2009,,Lol they literally don't give a shit
BaoFatAuto,"  Aug 29 2016, 12:57 PM",New Member,Group: New Member,Posts: 0,Joined: Jul 2015,From: Subang Jaya,Wtf weih. Straight call them regarding the problem and tell them you want to arrange economy air instead for all items. How come they still can have the balls to say they don't understand the problem despite you telling them multiple times?
Devil7801,"  Sep 26 2016, 02:58 PM",New Member,Group: Junior Member,Posts: 45,Joined: May 2012,"From: Kuantan, Pahang","Damn it!!I should have read this thread earlier..I just top up to their system and order some AC component..Looking at how you guys were treated, I believe mine will be a hassle as well..DAMN!!"
BaoFatAuto,"  Sep 29 2016, 08:22 AM",New Member,Group: New Member,Posts: 0,Joined: Jul 2015,From: Subang Jaya,"Sometimes, some lucky customers won't face too much problem so don't worry. But if there's really any problem, just call them directly and push them to fix your problem because they're so darn reluctant!"
