username,time,avatar_title,group,post_count,join_date,from,text
rcracer,"  Jul 11 2017, 09:26 AM",?????,Group: Senior Member,"Posts: 3,437",Joined: Jan 2003,,Hard also
Blofeld,"  Jul 11 2017, 09:28 AM",Look at all my stars!!,Group: Senior Member,"Posts: 2,426",Joined: Mar 2012,,bumi ni milik sape??cakaplah bahasa malaysia!
tankhebeng1,"  Jul 11 2017, 09:32 AM",New Member,Group: New Member,Posts: 2,Joined: Jun 2017,,Canto and hokkien is chinese language just like mandarin
cjlio1,"  Jul 11 2017, 09:37 AM",Getting Started,Group: Junior Member,Posts: 169,Joined: Dec 2009,,ye kere bukan Bahasa Melayu kah ????bak in gue day its panggil Bahasa Melayuforce to learn bahasa baku slang summorenow sudah panggil Bahasa Malaysia cuz of rojak ?
jaytea,"  Jul 11 2017, 09:41 AM",New Member,Group: Junior Member,Posts: 6,Joined: Apr 2007,,"have to thick skin and dun care. speak to them in cantonese. most of them understand thanks to tvb series. go market, point-point-point what you want. buy from the indian stall if you need to speak."
Zaxx_Yong,"  Jul 11 2017, 11:07 AM",Getting Started,Group: Junior Member,Posts: 65,Joined: Nov 2016,,I assume you based in PG n situation same as me ...Will be lonely in PH if you don understand their dialect
ak101ss,"  Jul 11 2017, 11:11 AM",Casual,Group: Junior Member,Posts: 382,Joined: Jul 2009,From: Soyuz Sovetskikh Sotsialisticheskikh Respublik,"A BIG yes, cannot understand at all. Nama je MNC companies, all talk Hokkien/Mandarin, duduk cam bodoh je lo....Happy hour also susah... GRO all talk mandarin.. ggwp"
tankerbell12345,"  Jul 11 2017, 11:11 AM",New Member,Group: Junior Member,Posts: 6,Joined: Sep 2010,,Just say u r tvb star. Everyone will speak cantonese with u
Zaxx_Yong,"  Jul 11 2017, 11:17 AM",Getting Started,Group: Junior Member,Posts: 65,Joined: Nov 2016,,Ok you are the correct personBut those management level at those MNC will speak Eng right ? The worries is the down stream guys for me ... so will it a barricades for you ? I means how long will you sustained in tat environment ?
ak101ss,"  Jul 11 2017, 11:31 AM",Casual,Group: Junior Member,Posts: 382,Joined: Jul 2009,From: Soyuz Sovetskikh Sotsialisticheskikh Respublik,"It's actually rare to see top management that speaks in English, maybe like 1 in 3.I've sat in meetings where directors speak in Hokkien/Mandarin to their peers irregardless of Malays/Indians/Angmoh presence in the meeting room. Whoever doesn't understand sit like bodoh lo.Yes it's a barricade, because not only you don't understand three quarter of the meeting, you can no longer control what your subordinates speak to your client cause you can't understand what they're saying. Best part is sometimes they have the cheek to directly talk to you in Hokkien and then they ask ""do you understand?"" in which the whole meeting room will laugh.The first time I left after 9 months, go back KL.Been working in KL for 4 years now suddenly kena trasnfer back to island again, planning to leave soon cause fed up of being in the dark.Kanneh."
tankerbell12345,"  Jul 11 2017, 11:43 AM",New Member,Group: Junior Member,Posts: 6,Joined: Sep 2010,,"Last time they say that in silicon valley, they spoke hokkien and mandarin in the meeting room, being taiwanese consisting the majority of share but they let ang mo and indian to be puppet ceo so that they can talk a lot lol. Now , asian market is matured so many of them go back home.The world kow tow to western countries except asians create their own techology and let ang mo be the puppets in the scene. U think u speak english u can be converse to ang mo? Unfortunately ang mo works for asians nowadays. Asia controls majority of  cutting edge technology today."
hustlerism,"  Jul 11 2017, 11:44 AM",Enthusiast,Group: Senior Member,Posts: 730,Joined: Jun 2011,From: Sin City,Malaysian who dunno speak malay might as well dont be malaysian
ak101ss,"  Jul 11 2017, 11:56 AM",Casual,Group: Junior Member,Posts: 382,Joined: Jul 2009,From: Soyuz Sovetskikh Sotsialisticheskikh Respublik,You seem to be so proud. Good for you. Cheers.
Wassupman,"  Jul 11 2017, 11:57 AM",On my way,Group: Senior Member,Posts: 595,Joined: Mar 2013,,use finger point and poke la... good...
yahiko,"  Jul 11 2017, 11:57 AM",On my way,Group: Senior Member,Posts: 670,Joined: Jul 2009,From: Penang Island,i am working in mnc company and meeting with local all speak hokkien 70%+ english 30%
tankerbell12345,"  Jul 11 2017, 12:03 PM",New Member,Group: Junior Member,Posts: 6,Joined: Sep 2010,,"Not proud but a reality check for you.For example, there are talks that apple wants to bring back their business to US but recently they realised that they cant do it themselves without the help of foxconn . Foxconn has better technology than apple . Most IT technology are  owned and created in asia than in western world. U are probably still living in the past thinking that the jews and angmo still control it."
WhyLifeIsUNFAIR9,"  Jul 11 2017, 12:09 PM",New Member,Group: Junior Member,Posts: 5,Joined: May 2015,,Hard lo to blend in with them. Also will miss out on the opportunity to get to know those pretty Chinese Ed girls better due to communication barrier
thesoothsayer,"  Jul 11 2017, 12:22 PM",Casual,Group: Junior Member,Posts: 421,Joined: Dec 2006,,"Hawkers can speak Cantonese. No problem, especially in George Town.But why you want to mix with Penang Chinese? Sure ask you got kang tao or not every time you meet up."
Remaja Isap Gam,"  Jul 11 2017, 12:24 PM",New Member,Group: New Member,Posts: 0,Joined: Jun 2017,,penang chinese are no.1 racist and discriminating chinese in whole malaysia
Stifler the Stifmeister,"  Jul 11 2017, 12:33 PM",New Member,Group: Junior Member,Posts: 14,Joined: Jan 2014,From: Seremban,"I can speak Cantonese, Hakka, hokkien, and mandarin, but donno how to read and write. That is the saddest part."
chanti-sama,"  Jul 11 2017, 12:50 PM",On my way,Group: Senior Member,Posts: 691,Joined: Jan 2003,From: In the backyard. Up to no good!,Fukken straight!!
Zaxx_Yong,"  Jul 11 2017, 12:53 PM",Getting Started,Group: Junior Member,Posts: 65,Joined: Nov 2016,,"Ok ...Based on your life experience, any different between yours ex company and Intel ?I assume much more better right ? Hopefully yes ..."
ak101ss,"  Jul 11 2017, 01:09 PM",Casual,Group: Junior Member,Posts: 382,Joined: Jul 2009,From: Soyuz Sovetskikh Sotsialisticheskikh Respublik,"Erm my first ex company is Inhell....Some depts are ok, speak english all the way,Some depts, well good luck... It all depends on the manager, even though Intel management pushes for one common language in all meetings, it still ends up in Hokkien at times.."
Protoculture,"  Jul 11 2017, 01:12 PM",Enthusiast,Group: Senior Member,Posts: 807,Joined: Oct 2004,From: MARS BASE,Takut apa. Hang skiping Malay Northern dialect cukup. Cinis Penang konpem cakap utara no problem.
ak101ss,"  Jul 11 2017, 01:14 PM",Casual,Group: Junior Member,Posts: 382,Joined: Jul 2009,From: Soyuz Sovetskikh Sotsialisticheskikh Respublik,"You need a reality check too, the technology is still with the west. It's just that you guys (foxconn) are ridiculously cheap.You cannot ask a developer to be a manufacturer. Do you see Intel making PCs on their own? Yes? No? Please understand the business model of Apple before quoting it.IT technology? Are you google translating this? You mean IT Solutions right?If you're talking about solutions, yes Asians have many solutions, but if you're talking about tech, go have a visit to your nearest patent office and you will see that the westerners have more."
revolusi,"  Jul 11 2017, 01:22 PM",New Member,Group: New Member,Posts: 0,Joined: Jan 2017,,Met some Penang Indians who can speak very fluent Hokkien.
SonnyCooL,"  Jul 11 2017, 01:27 PM",Web Bastard,Group: Senior Member,"Posts: 4,526",Joined: Sep 2004,From: www.bitching.asia,"no issue ...my friend speak only hakka, malay n english ... she have no issue in penang"
Zaxx_Yong,"  Jul 11 2017, 01:28 PM",Getting Started,Group: Junior Member,Posts: 65,Joined: Nov 2016,,Anyway thanks for ur info
SonnyCooL,"  Jul 11 2017, 01:29 PM",Web Bastard,Group: Senior Member,"Posts: 4,526",Joined: Sep 2004,From: www.bitching.asia,"modern world everything pattern, if volvo pattern car seat beat, today they don't have to sell it to geely and many more casualties ..."
ak101ss,"  Jul 11 2017, 01:33 PM",Casual,Group: Junior Member,Posts: 382,Joined: Jul 2009,From: Soyuz Sovetskikh Sotsialisticheskikh Respublik,"Patent bang, bukan pattern     Well it's not about how many patents you own, it's how you manage the company. Did you know that the fidget spinner was patented back then? But the inventor went broke she couldn't renew the patent for USD250. Imagine how much she would have made now if it was still patented."
bereev,"  Jul 11 2017, 01:36 PM",Getting Started,Group: Junior Member,Posts: 53,Joined: Dec 2011,,unless u dunno english or Malay as well lah
durrrr,"  Jul 11 2017, 01:40 PM",New Member,Group: Junior Member,Posts: 35,Joined: Mar 2011,,Hang ni jgn kurang ajaq..Mai Penang cakap la bahasa Penang..
SonnyCooL,"  Jul 11 2017, 01:41 PM",Web Bastard,Group: Senior Member,"Posts: 4,526",Joined: Sep 2004,From: www.bitching.asia,so u were saying volvo is fail company back then ...... please compare something that work and not patent for the sick of patent .....*** you sound like those minister that i meet asking us to patent GOV WEBSITE.
andyng38,"  Jul 11 2017, 01:54 PM",Getting Started,Group: Junior Member,Posts: 280,Joined: Jun 2007,,"I have no probs in Penang cos I do mandarin and hokkien (albeit the southern version, but by and large it's rather similar to northern hokkien). Many nice ppl there, and I even know an indian-muslim lady who speaks hokkien fluently!However TS's question brings to mind a slightly unpleasant facet of Malaysian Chinese mindsets....many of us do not want to use BM to communicate with each other! Some even view it as a shameful thing to do...and IMO that's rather silly and a tad bigoted.Mind you, I'm no fan of extremist malay-wannabes like ridhuan tee...but I see nothing wrong if malaysian chinese use BM with each other if they do or don't speak a common dialect. However if all parties attempting to converse cannot speak malay, then I angkat tangan lah"
Jigoku,"  Jul 11 2017, 02:00 PM",Getting Started,Group: Junior Member,Posts: 211,Joined: Jan 2010,,I speak hokkien Cantonese and I am 23 what tok you?
loui,"  Jul 11 2017, 02:05 PM",Casual,Group: Junior Member,Posts: 391,Joined: Mar 2005,From: Seri Kembangan / Kota Bharu,i am talking about majorityespecially those staying in urban area
spacelion,"  Jul 11 2017, 02:10 PM",??,Group: Senior Member,"Posts: 1,375",Joined: Mar 2009,From: impossibru,"dude, meeting conducted in hokkien. u no understand then u can go die"
TSOM,"  Jul 11 2017, 02:41 PM",Look at all my stars!!,Group: Senior Member,"Posts: 2,011",Joined: Mar 2009,From: 1BORNEO,"if speak malay only, cannot??  I've never been to Penang....."
tarvalslain87,"  Jul 11 2017, 02:46 PM",(•_•) / ( •_•)>??-? / (??_?),Group: Staff,"Posts: 4,591",Joined: Aug 2008,From: Penang,those younger generation penangnite tabuli speak hokkien liao...Penang slowly become mandarin speaking state for chinese...Sadding
wongth7,"  Jul 11 2017, 02:52 PM",Casual,Group: Junior Member,Posts: 383,Joined: Oct 2007,,U tell this to banana ppl..they rage gao gao...Inb4 chinapekdunospeakengland
alwinnng,"  Jul 11 2017, 02:59 PM","To love at all, is to be vulnerable.",Group: Senior Member,"Posts: 3,875",Joined: Dec 2009,From: ¯\(°_o)/¯,No
Dominion101,"  Jul 11 2017, 03:05 PM",Getting Started,Group: Junior Member,Posts: 67,Joined: Nov 2010,,"There's nothing wrong with it. However you will miss opportunites to explore and experience a new world, making friends with people with different races, might as well miss that opportunity to talk with that gorgeous beautiful women. These are all small little things that could enrich your life and makes you wiser."
ak101ss,"  Jul 11 2017, 03:18 PM",Casual,Group: Junior Member,Posts: 382,Joined: Jul 2009,From: Soyuz Sovetskikh Sotsialisticheskikh Respublik,"No, what I'm saying is patent's don't make a company. You can lose patent's or a company if you mismanage the company to the drain. Many companies have sold of their patents to pay debts during bankruptcy.***Your comprehension of my statement and response is totally out of context, just like redbean people."
Zoopdiidoo,"  Jul 11 2017, 03:38 PM",Getting Started,Group: Junior Member,Posts: 98,Joined: Jul 2016,,Chinese who don't live in China...might as well don't be Chinese.
tankerbell12345,"  Jul 11 2017, 03:40 PM",New Member,Group: Junior Member,Posts: 6,Joined: Sep 2010,,"Bro u kaki putar la. So what if they have the patent. It doesnt mean anything much. Patent copyrights are for the sick man. Its just like ap right of the naza group. If they dont have the ap advantage, they wouldnt have be that rich and successful .In asia, they dont depend on patent. Patent are like tongkat that prevents competitors from competing with you. Even they dont have the patent and technology, they can still make their own version and sell their products to the world and make it to the top. That is the definition of great and properous business  and culture which they can be proud off.The west has more patents because they were earlier than others in industrial revolution whereas in other parts of the world particular asia , putting food  on the table was more important. At that time , asia just came out from the civil wars. Now that asia is on par with the west, they are nobody . They are just like jaguh kampung. They were great at that time because they were the early birds in the tech world but today they are slow learners, they  are playing catching game with asia  lol.Asia are not not like those kaki putar in india. They keep telling how good they are but after  years of bullshiting, they still cant make their share of tech industry. India produces great ceo who can talk crap while putar belit. Ang mo loves them to talk alot to make people happy because they can turn a lousy product into top end products with their mouth but when it comes to producing good products , they lack the capabilities.Asia has all . The ability to create from nothing , produce it and make it to the world make them a level higher than everyone."
ak101ss,"  Jul 11 2017, 03:56 PM",Casual,Group: Junior Member,Posts: 382,Joined: Jul 2009,From: Soyuz Sovetskikh Sotsialisticheskikh Respublik,"Patent is to protect intellectual property from thieving people (hint PRC). Don't you dare put IP and AP in the same age, you wouldn't be replying in this thread if it weren't for IPs (x86, OS, Internut, and many more), remember that. APs is once again, a different thing entirely. Please don't pull a redbean on me.If you had an idea, but someone else copied your idea, how'd you feel? Don't give me the BS reply that it's competition. Make your own version which doesn't adhere to international standards that have already been set by international engineering committees? Good luck with that.Unfortunately we are still playing catch up with the West because your term ""great and prosperous business/culture"" is more like cut-throat unethical practices that do harm to the economy, widening the gap between rich and poor.India is a part of Asia, can you please go back to your geography as I believe you've been putar-belit-ed by red bean team. FYI, India has multiple R&D and Tech parks, you're just not aware cause it doesn't pop up in the news. They are one of the leaders in waste water treatment, Intel is setting up a R&D centre there, their industries have purchased over many western companies in an attempt to buy over their patents and learn from them too.If you believe that ang moh/indian product is low end, why bother buying and/or using microsoft products, google products, LV, Gucci etc etc.? Where is the Chinese replacement of the x86 architecture, the OS?Don't forget, even Xiaomi phones have to use Broadcom/Motorola/Intel/Nokia tech to make it work. Bodo."
