username,time,avatar_title,group,post_count,join_date,from,text
vassilius,"  May 6 2015, 04:45 PM",Getting Started,Group: Junior Member,Posts: 290,Joined: Apr 2009,From: The Fifth Dimension,Nice info there bro
loui,"  May 6 2015, 04:50 PM",Casual,Group: Junior Member,Posts: 391,Joined: Mar 2005,From: Seri Kembangan / Kota Bharu,no queries from forumernot sure what to put
GoldenHorn,"  May 6 2015, 05:47 PM",Getting Started,Group: Junior Member,Posts: 274,Joined: Nov 2012,,This is new knowledge to me. Thanks
digilife,"  Jun 11 2015, 07:49 AM","The MNP guy, its me yeah.",Group: Senior Member,"Posts: 7,723",Joined: Feb 2005,From: Planet Boleland,"Mod, pls pin this upGood info for all including noobs like me"
feralee,"  Jul 17 2015, 05:24 PM",Enthusiastic (R)(C)(tm),Group: Senior Member,"Posts: 4,773",Joined: Aug 2005,,Can i still claim after i got my car?Just notice got this compensate claim.
loui,"  Jul 20 2015, 08:48 AM",Casual,Group: Junior Member,Posts: 391,Joined: Mar 2005,From: Seri Kembangan / Kota Bharu,"You did OD or PD claim?loss of use only available for PD claimif you got your compensation, means that you have sign ""discharge voucher""once you sign discharge voucher, you no longer can initiate any more claim"
feralee,"  Jul 20 2015, 09:19 AM",Enthusiastic (R)(C)(tm),Group: Senior Member,"Posts: 4,773",Joined: Aug 2005,,Mine was OD.Thanks
Jackofree,"  Jul 20 2015, 04:57 PM",Getting Started,Group: Junior Member,Posts: 71,Joined: Dec 2013,,"good info, thanks TS....I'll bookmark this and also parking here"
^chalaza^,"  Jul 20 2015, 11:29 PM",Enthusiast,Group: Senior Member,Posts: 845,Joined: Jan 2003,From: PJ,Well done good input and info for all
kelvinlym,"  Jul 22 2015, 03:10 PM","Yes, that was my car.",Group: Senior Member,Posts: 729,Joined: Jun 2007,From: Kuala Lumpur,"In Europe, there is an accident protocol that has to be filled out with a sketch of the cause of accident.  Both parties must then sign it."
NuKkE,"  Jul 22 2015, 03:15 PM",Getting Started,Group: Junior Member,Posts: 142,Joined: Jan 2009,,Damn the toyota body and paint texh told me i cant claim agains public vehicle. I claim my oen insurance instead. Wow.........
loui,"  Jul 22 2015, 03:26 PM",Casual,Group: Junior Member,Posts: 391,Joined: Mar 2005,From: Seri Kembangan / Kota Bharu,"singapore have itMalaysia police won't do thisif they do this way, their ""business"" will be affectyou won't be surprise to see that there are 2 sets of police outcome, one compounding vehicle A and another one compounding vehicle B. both also similar offense"
loui,"  Jul 22 2015, 03:28 PM",Casual,Group: Junior Member,Posts: 391,Joined: Mar 2005,From: Seri Kembangan / Kota Bharu,"some workshop are ignorant, some plain lazyTPPD is much much more tedious then doing OD-KFK"
tagz8,"  Jul 22 2015, 03:32 PM",Getting Started,Group: Junior Member,Posts: 121,Joined: Jul 2015,,"Thanks loui for the info.Do you happen to have a list of recommended insurance companies?A recommended list, a whitelist, and a blacklist."
loui,"  Jul 22 2015, 03:44 PM",Casual,Group: Junior Member,Posts: 391,Joined: Mar 2005,From: Seri Kembangan / Kota Bharu,"what do you mean as white list and blacklist?to be frank, they are pro and con of each insurance companybig company likeAMG (formerly Kurnia) - main player for car insuranceAlliaz - main player for commercial vehicle insurancePacific & Orient - main player for m/cycle insurancethe good thing is that they have extensive network, hence their authorized workshop is every where in malaysiabad thing is that they are slow in assessing claim due to the volume if you are staying outside big city, try to get thoseif you are staying inside big city, opt for smaller insurance companyList of general insurance companyso far the active one are AMG(former Kurnia), Allianz, Berjaya Sompo, Liberty(former Uniasia), Lonpac, MSIC, Multi-purpose, P&O, OAC & Tune"
Pasir Sungai,"  Jul 22 2015, 05:08 PM",New Member,Group: New Member,Posts: 0,Joined: Jul 2015,,Thanks ts. Nice information.
lonely143,"  Jul 22 2015, 08:40 PM",Getting Started,Group: Junior Member,Posts: 161,Joined: Jul 2008,,Edit ~
tagz8,"  Jul 26 2015, 02:21 PM",Getting Started,Group: Junior Member,Posts: 121,Joined: Jul 2015,,"Recommended list would mean those that you would highly recommend, for their value for money, and most importantly ease of claims.Whitelist are those that are generally acceptable.Blacklist are those that should try to avoid, due to their stickiness or other frequent problems.For example, I heard from my windscreen shop that ACE is quite slow to process claims. Wonder if it's true."
cant think of a username,"  Jul 26 2015, 02:45 PM",New Member,Group: Junior Member,Posts: 36,Joined: Apr 2015,,thanks! tagged
loui,"  Jul 27 2015, 08:54 AM",Casual,Group: Junior Member,Posts: 391,Joined: Mar 2005,From: Seri Kembangan / Kota Bharu,"price wise, everyone the sameinsurance companies are control by bank negara, and bank negara force them to charge same pricebut in 2016, bank negara will let go, hence price will varies starts from 2016can't predict as to who is the cheapest as all the insurance companies have their own way of calculationmy suggestion is get those medium size companies which are still active in general insurance marketetiqa, liberty & lonpac"
K.I.T.T,"  Jul 28 2015, 11:13 AM",Casual,Group: Junior Member,Posts: 439,Joined: Sep 2008,,last 5 years ago i make buat sambung bayar(mycar gip to people sambung bayar) he just bayar for 3month and 4rd month i tarik la keretaguess what?  that guy canncle my car insurance without telling me. i use that car for one year without insurance...so people here careful when use kereta ssambung bayar.
zenix,"  Jul 28 2015, 12:45 PM",Pirate Captain,Group: Senior Member,"Posts: 5,381",Joined: Jul 2006,,"also never ever accept the services of those callman that arrive on the scene, only let your insurance appointed truck tow your car away"
loui,"  Jul 29 2015, 08:59 AM",Casual,Group: Junior Member,Posts: 391,Joined: Mar 2005,From: Seri Kembangan / Kota Bharu,"never do sambung bayarapart of ownership issue, if the insurance company found out, they will repudiate liabilitywhich mean any claim brought against you(TPPD & TPBI) or if you doing any OD claim, insurance company has the right not to payhence if you are found guilty at civil court, you have to pay out of your pocketaverage TPBI claim is above 20Kand only owner can cancel the insurance policyyou should have complaint to insurance company about the agent for cancelling the policy without your knowledge"
tagz8,"  Jul 29 2015, 09:15 AM",Getting Started,Group: Junior Member,Posts: 121,Joined: Jul 2015,,louiI'm trying to purchase insurance online before going to JPJ later in the day to buy over someone's car.Do you think I can purchase the following?https://www.axa.com.my/21/en/car-insurance/...urance-malaysiaI tried going for your recommendation of Etiqa and Allianz but they don't seem to have online service for new applications (only renewal).Also is it possible to just get third party? For the cheap cost. Does it still give the benefit of accumulating NCD?
loui,"  Jul 29 2015, 09:41 AM",Casual,Group: Junior Member,Posts: 391,Joined: Mar 2005,From: Seri Kembangan / Kota Bharu,"third party policy does accumulate NCD as wellnowaday insurance company try not to sell third party policyhence most likely you need to go to the counter to buy itunclear about AXA thou, if you can buy from it, why not"
tagz8,"  Jul 29 2015, 10:37 AM",Getting Started,Group: Junior Member,Posts: 121,Joined: Jul 2015,,"Forgot to ask you, would the NCD for third party insurance be transferable to the comprehensive in future?"
loui,"  Jul 29 2015, 10:43 AM",Casual,Group: Junior Member,Posts: 391,Joined: Mar 2005,From: Seri Kembangan / Kota Bharu,"NCD can be transferred from third party to comprehensivehowever you can't transfer NCD to different type of vehicle example, bike to car or car to commercial vehicle"
tagz8,"  Jul 29 2015, 10:54 AM",Getting Started,Group: Junior Member,Posts: 121,Joined: Jul 2015,,Assuming the car would be sold for only RM5 - 6k in about 3 years time. And assuming I don't have NCD at the moment.Would it be a good strategy to purchase a 3rd party cover for now to earn the NCD + windscreen cover of about RM80-100.Then only consider comprehensive coverage from the 2nd year onwards when you have NCD of 10%? Perhaps can change new car then too.
norman05051984,"  Jul 29 2015, 11:07 AM",Casual,Group: Junior Member,Posts: 374,Joined: Jun 2010,,nice information. Free bump for you.Proposed for pinned
loui,"  Jul 29 2015, 11:12 AM",Casual,Group: Junior Member,Posts: 391,Joined: Mar 2005,From: Seri Kembangan / Kota Bharu,"can't really advise you on this as you know best by doing the calculationanyway windscreen coverage is a separate insurance where NCD is not applicable to itwindscreen premium is 15% of the amount insuredexample you insured RM500 for windscreen, you need to pay RM75"
tagz8,"  Jul 29 2015, 01:23 PM",Getting Started,Group: Junior Member,Posts: 121,Joined: Jul 2015,,"Thanks man. Just found out that most sell only third party + fire + theft. It's mainly bought for cars that exceed 15 yrs of age. Most don't sell strictly third party anymore. The price would round up to be only slighty cheaper than comprehensive, probably about 5 percentage points difference.For minimum RM12,000 coverage for a 2005 car, P&O quoted (estimate) me about RM530+ for third party + fire + theft, and RM570+ for comprehensive. I suppose these figures are before GST & other charges, after which should come up to about 570+ and 600+ respectively I guess.Was told by ACE that third party can only be bought via Pos M'sia, with the underwriters being UniAsia (now Liberty) and Multipurpose.So I'll be going to Liberty later near Maju Junction and check if I can buy. Will update on the rates.  Oh and can't add on windscreen coverage to third party.Update: Got myself the 3rd party insurance from Liberty at approx. RM310 nett.   Downside is not allowed to purchase windscreen cover."
spreeeee,"  Oct 27 2015, 02:57 PM",?  .  ?  .  ?  .  ?,Group: Senior Member,"Posts: 2,487",Joined: Apr 2009,From: West Malaysia,"any source for apply online ""3rd party"" cover?"
spreeeee,"  Oct 27 2015, 02:58 PM",?  .  ?  .  ?  .  ?,Group: Senior Member,"Posts: 2,487",Joined: Apr 2009,From: West Malaysia,where u apply the 3rd party cover?
tagz8,"  Oct 27 2015, 03:01 PM",Getting Started,Group: Junior Member,Posts: 121,Joined: Jul 2015,,I got mine from Liberty Insurance as it was near the monorail station. If I'm not mistaken another one is Multi Purpose Insurance.
spreeeee,"  Oct 27 2015, 03:03 PM",?  .  ?  .  ?  .  ?,Group: Senior Member,"Posts: 2,487",Joined: Apr 2009,From: West Malaysia,no online apply available?
loui,"  Oct 27 2015, 03:08 PM",Casual,Group: Junior Member,Posts: 391,Joined: Mar 2005,From: Seri Kembangan / Kota Bharu,nopeall the insurance company stop doing 3rd party policy onlineyou can either 1. go personally to their office to buy2. get agent to do for you3. buy it in pos office
spreeeee,"  Oct 27 2015, 03:20 PM",?  .  ?  .  ?  .  ?,Group: Senior Member,"Posts: 2,487",Joined: Apr 2009,From: West Malaysia,thanks!
faridr,"  Oct 28 2015, 01:05 AM",Getting Started,Group: Junior Member,Posts: 141,Joined: May 2011,From: here,"Regarding the ""loss of use"" , do I need to inform the insurance company that I'm claiming from before proceeding with renting a car? Or how would I proceed with this? Desperately need car for work.Someone decided phone is more important when driving at 80km/h and bang my car. Currently nothing is being done after 2 weeks in workshop. Been using sister car, which is quite troublesome as my dad has to drop her and pick her up due to my work location and timing."
loui,"  Oct 28 2015, 09:05 AM",Casual,Group: Junior Member,Posts: 391,Joined: Mar 2005,From: Seri Kembangan / Kota Bharu,"so I assume you are initiating the claim through TPPD rather then OD-KFK or ODnote that you can only claim for loss of use if you are doing a TPPD claimyou don't have to inform the insurance company in advancebut my suggestion is that you gradually pass them the rental slip, maybe like once in 2 weeks timedon't give the original one make sure you pass all of the copies receipts before accepting their offeronce you accept the offer, you are deemed as accepting the loss of use compensation as well"
spreeeee,"  Nov 6 2015, 04:14 PM",?  .  ?  .  ?  .  ?,Group: Senior Member,"Posts: 2,487",Joined: Apr 2009,From: West Malaysia,is 3rd party auto insurance normally cheaper than the comprehensive one?
loui,"  Nov 6 2015, 05:17 PM",Casual,Group: Junior Member,Posts: 391,Joined: Mar 2005,From: Seri Kembangan / Kota Bharu,yupat least by half
gana2056,"  Nov 19 2015, 10:54 AM",Getting Started,Group: Junior Member,Posts: 185,Joined: Oct 2010,From: KL,superb info. bump for you!
feverboyboy,"  Dec 3 2015, 03:57 PM",Getting Started,Group: Junior Member,Posts: 134,Joined: Dec 2005,From: Petaling Jaya,follow
hafizhans,"  Dec 29 2015, 03:01 PM",haa..ahnn..ahnn..aduii,Group: Senior Member,"Posts: 1,194",Joined: Feb 2012,,bookmark.nice info!TQ TS
11768,"  Mar 25 2016, 08:05 PM",Casual,Group: Junior Member,Posts: 370,Joined: Nov 2006,,Does all the mentioned Q&A applies the same even though if the accident is between a motorcar and motorcycle? Assuming any one of the party is at fault.
loui,"  Mar 26 2016, 10:22 AM",Casual,Group: Junior Member,Posts: 391,Joined: Mar 2005,From: Seri Kembangan / Kota Bharu,"Yup, everything the same if the policeman strictly following the law/act/ruleshowever, too bad, Malaysia's policeman doesn't"
Zhao,"  Apr 8 2016, 11:01 PM",Regular,Group: Senior Member,"Posts: 1,231",Joined: Sep 2010,,"loui just wondering. last wednesday i had an accident with a van. got kissed on my bump behind. both parties made police report. is it normal for police investigation takes 10days, or do i have to boost their performance by offering something?how do i proceed with third party claim?i dont have any details of the van because its a security van, and they doesnt  want to disclose any detail with me. only have the van no plate.thanks."
loui,"  Apr 9 2016, 12:35 AM",Casual,Group: Junior Member,Posts: 391,Joined: Mar 2005,From: Seri Kembangan / Kota Bharu,"There is no standard time for police to complete the investigationSome takes years, some decide on spotJust send your car to panel workshop and tell them you want to fix it under od-kfkWorkshop fella will do from there"
Zhao,"  Apr 9 2016, 12:45 AM",Regular,Group: Senior Member,"Posts: 1,231",Joined: Sep 2010,,panel workshop as in my insurance panel or the other party insurance panel workshop?oo i should had engaged some foreman to quicken the process instead
loui,"  Apr 9 2016, 10:03 AM",Casual,Group: Junior Member,Posts: 391,Joined: Mar 2005,From: Seri Kembangan / Kota Bharu,"Panel workshop from your insuranceIf you send to non panel workshop, the claim will be tedious and insurance might not pay for you"
ckllim,"  Apr 16 2016, 02:06 AM",New Member,Group: New Member,Posts: 0,Joined: Apr 2016,,"To all Bros,i have car accident recently, which my car was bang by another car from behind. As usual, i snap some pic and take the driver contact no, then i went to log a police report. As normal procedure, after the report logged, went to meet the Sarjan and describe the happened incident in detail as follow:I was drove at the fastest lane at the highway and there is the emergency stop in front, therefore i need to do emergency brake as well but the car behind me was failed to do so and cause his car was bang behind me, since i manage to hold the brake tight, therefore the car in front of me was safe.Nothing much said from the Sarjan and he just direct me some simple procedure on how to claim the car and so on, then just ask me to follow up with him on the status and come back to collect the report on Monday. Before i left, he also ask me whether i hv the other party contact, and direct me to passed it to him.2 hours later, i have received the call from Sarjen and told me that the other party have also turn up to log a police report. And he told me that the other party was claimed that he is on the fastest lane and i'm the one which cut queue from middle lane to fast lane and cause him to bang my car. Also he told me that he was disappointed with me since i'm not telling the truth, therefore he will not summon the other party.I really disappointed and dunno what shd i do to get back my justice since i was actually the victim but somehow become a offender now.Can anyone advise me on what/how can i do to get back my justice?Appreciate much in advance."
mafioso,"  Apr 18 2016, 02:07 AM",flower bridge,Group: Senior Member,"Posts: 3,694",Joined: Jul 2012,"From: Today, 00:01 AM",Wow very useful infoThanks
loui,"  Apr 18 2016, 08:52 AM",Casual,Group: Junior Member,Posts: 391,Joined: Mar 2005,From: Seri Kembangan / Kota Bharu,"it is your word against the other fella wordusually police will buy the version of whoever kena rear collidedbut your case is special one since the police in charge is ""special""if your main concern are claiming against the other felaa insurance, then get a lawyer to do for youpolice will get grill infront of the judges so far complain to Bukit Aman about the police conduct will not work. Many have tried but Bukit Aman will never put blame on the subordinatep/s : you have dash camera? that will work to certain extend."
mousqy,"  Apr 18 2016, 02:39 PM",Casual,Group: Junior Member,Posts: 486,Joined: Aug 2008,,nice info ...parking
wordtalks,"  May 24 2016, 05:22 PM",??????p?q???,Group: Senior Member,Posts: 718,Joined: Mar 2011,From: 2 holes,bump this very useful thread
char_les,"  May 26 2016, 08:44 AM",Getting Started,Group: Junior Member,Posts: 102,Joined: Oct 2009,,should print it out and keep a copy in the car
lemond,"  May 26 2016, 12:59 PM",Ignorance is bliss,Group: Senior Member,Posts: 741,Joined: Apr 2008,From: KL,Can admin pinned this?
owenwong84,"  May 26 2016, 03:04 PM",Zin zin,Group: Senior Member,"Posts: 1,007",Joined: Oct 2004,,"louiLast time my friend got into an accident. lets call her jiajiaAs usual, nearby tow truck came.Jia jia contact a mechanic friend-ahboy who also provide tow truck service, so reject the tow truck on scene.Here is the unusual part.The thing happen like that. When ahboy tow truck approaching, he give jiajia a call to let her know that the tow truck is arriving in what car plate number.Jiajia must hail her friend's truck to stop.Ahboy tow truck cannot stop on the scene if jiajia didn't hail.I ask why, bcoz tow truck got jaga their own area. Means ahboy cannot simply stop there even though jiajia got call for help already.Got such thing?"
loui,"  May 31 2016, 05:08 PM",Casual,Group: Junior Member,Posts: 391,Joined: Mar 2005,From: Seri Kembangan / Kota Bharu,Quite normalTow trucks business are full of gangster and thugsEach have their own set of rules to safeguard their businessThey don't really give shyt about rules regulations and authorities
nintendo86,"  May 31 2016, 05:21 PM",New Member,Group: Junior Member,Posts: 4,Joined: Sep 2015,,One more thing.. Park ur car sideway and watch the accident.. Jammed the road all the way
chaseonl,"  Jun 19 2016, 12:33 AM",New Member,Group: Junior Member,Posts: 43,Joined: Apr 2013,,nice
reeve-826,"  Jun 25 2016, 04:10 PM",Getting Started,Group: Junior Member,Posts: 229,Joined: Oct 2009,,"Need advise   My car was hit by a 10 TON LORRY from behind my car, happened 2 weeks ago. Obviously that is lorry fault.I have lodge a police report, but the lorry still don't make any police report as for now.on my hand, i have photo down driver I/C, vehicle number, company address on their lorry.Workshop is now proceed for OD claim, waiting for approval.May i know when keputusan released, can swtich to OD KFK? -Office lady doing claim said can't, 10 TON LORRY must submitted via 3rd party directly, so my NCB will be impacted.-Runner said can, after mahkamah denda the lorry owner, NCB bagi balik, will be no impacted.Anyone can advise me to prevent my NCB hilang?"
friedmihun,"  Jul 7 2016, 10:48 PM",New Member,Group: New Member,Posts: 0,Joined: Dec 2015,,Thx for the info ts
