username,time,avatar_title,group,post_count,join_date,from,text
yoongjun,"  Mar 9 2017, 07:05 PM",Getting Started,Group: Junior Member,Posts: 50,Joined: Sep 2010,,"when you receive the tracking number from them, you can track instantly @ directlink website? Because they gave me the tracking number and its already a week+ and I still cannot track it. When I message them keep saying already dispatch."
ijamhc,"  Mar 10 2017, 09:01 AM",New Member,Group: Junior Member,Posts: 4,Joined: Jul 2008,,"yes, i have the same feeling like yours as it was despatch on 23.2.17 but only appear in system around 5.3 when it reach Malaysia for custom clearance. you know, i even have email direct link customer svc and been tokd that the package already reach malaysia on 27.2.17. however, it actually only reach Malaysia on 5.3.17. subsequently it reach me on 8.3.17 after customs clearance, no additional tax to be paid of course. just sharing my experience."
Janet5136,"  Mar 10 2017, 10:38 AM",New Member,Group: New Member,Posts: 0,Joined: Mar 2017,,Is anyone here know about local direct link delivery?Cos I don't hear and could not find any contact on website about local direct link delivery?Is they service fast and good?I ordered shoes from jd sport online also?and I check my tracking status stated my package now lodged with local delivery agent.
Jimmy0131,"  Mar 10 2017, 10:41 AM",New Member,Group: New Member,Posts: 0,Joined: Mar 2017,,I ordered one pair of NMD on the night of 6 March and it arrived yesterday ( 9 March ) by DHL. Do you guys ordered on the UK site or MY site? I ordered on the MY site. The tracking still shows my item in the warehouse tho. No tracking number or whatsoever was provided.
Janet5136,"  Mar 10 2017, 11:03 AM",New Member,Group: New Member,Posts: 0,Joined: Mar 2017,,Is you using express delivery?I ordered on MY site but the shoes directly from Uk warehouse
Jimmy0131,"  Mar 10 2017, 11:15 AM",New Member,Group: New Member,Posts: 0,Joined: Mar 2017,,There is no express delivery on the delivery page so I chose standard delivery. My item was shipped from the UK too. Delivered by DHL.
Janet5136,"  Mar 10 2017, 12:03 PM",New Member,Group: New Member,Posts: 0,Joined: Mar 2017,,Is direct link same with DHL delivery?cos I never heard before about any local direct link delivery company
Jimmy0131,"  Mar 10 2017, 12:31 PM",New Member,Group: New Member,Posts: 0,Joined: Mar 2017,,not sure ..never heard of direct link
ijamhc,"  Mar 10 2017, 05:43 PM",New Member,Group: Junior Member,Posts: 4,Joined: Jul 2008,,"Just to share my experience with Direct Link. so be patient bro... i just track using www.pos.com.my08 Mar 2017, 17:07:07PM	Item delivered	DELIVERY OFFICE KL METRO08 Mar 2017, 07:02:56AM	Item processed	DELIVERY OFFICE KL METRO07 Mar 2017, 17:21:48PM	Item dispatched out CW KL METRO	PUSAT MEL NASIONAL07 Mar 2017, 16:13:21PM	Item processed	PUSAT MEL NASIONAL06 Mar 2017, 17:03:48PM	Item dispatched out PUSAT MEL NASIONAL	MPC PMIH (KLIA)06 Mar 2017, 09:52:27AM	Item held by Customs Awaiting presentation to customs commissioner	MPC PMIH (KLIA)06 Mar 2017, 09:51:27AM	Item processed at MPC PMIH (KLIA)	MPC PMIH (KLIA)23 Feb 2017, 21:00:00PM	Item dispatched out MPC PMIH (KLIA)	Sweden23 Feb 2017, 19:50:00PM	Item posted over the counter"
Janet5136,"  Mar 10 2017, 06:50 PM",New Member,Group: New Member,Posts: 0,Joined: Mar 2017,,"I am using www.pos.com.my to track my package and the tracking system is more detail than the direct link tracking system.So really need to be more patient?10 Mar 2017, 10:08:41AM	Item processed	PUSAT MEL NASIONAL09 Mar 2017, 15:39:00PM	Item dispatched out PUSAT MEL NASIONAL	MPC PMIH (KLIA)09 Mar 2017, 11:07:30AM	Item held by Customs Awaiting presentation to customs commissioner	MPC PMIH (KLIA)09 Mar 2017, 11:06:30AM	Item processed at MPC PMIH (KLIA)	MPC PMIH (KLIA)28 Feb 2017, 20:38:00PM	Item dispatched out MPC PMIH (KLIA)	Sweden28 Feb 2017, 18:28:00PM	Item posted over the counter	Sweden"
Jimmy0131,"  Mar 10 2017, 07:25 PM",New Member,Group: New Member,Posts: 0,Joined: Mar 2017,,you ordered from UK site? How many did u order tho?
Jimmy0131,"  Mar 10 2017, 07:27 PM",New Member,Group: New Member,Posts: 0,Joined: Mar 2017,,your item is shipped from Sweden not Uk I think that's the problem why it is delivered by direct link?
Janet5136,"  Mar 10 2017, 09:08 PM",New Member,Group: New Member,Posts: 0,Joined: Mar 2017,,Maybe shipped from UK use DHL?I also dont know how JD informed me that the shoes is shipped from UK warehouse?so this the reason why I wait for too long delivery time for my package?shipped from Sweden may need long time to get the package?now still need to wait for local delivery agent send my package to me
destinyjazz,"  Mar 15 2017, 04:52 PM",New Member,Group: Junior Member,Posts: 4,Joined: Jan 2015,,"Add my suck experience from JD sports online store.I placed my order on 8th of Feb and until now I haven't received my parcel. the parcel is still at Malaysia custom.JD manager call me and promised will take back their shoes and refund, but until today (2 weeks pass), the status of shoes still with Custom, and City Link ask me to call Pos Malaysia. However Pos asked me to call Custom.And guess what, CUSTOM and POS said don't know about my parcel!!!!!!!"
bryan8494,"  Mar 30 2017, 12:18 PM",New Member,Group: New Member,Posts: 0,Joined: Mar 2017,,Did you manage to get it until now?
Iironmaan,"  Mar 30 2017, 01:52 PM",New Member,Group: New Member,Posts: 0,Joined: Mar 2017,,Can I know how you guys track your order ? Thanks ! ?
Iironmaan,"  Mar 30 2017, 01:54 PM",New Member,Group: New Member,Posts: 0,Joined: Mar 2017,,Bro how you check your item ? Cause I check using direct link it stated that the item is not available ? I Track using my order number
Bigfoot-X,"  Apr 3 2017, 03:57 PM",On my way,Group: Senior Member,Posts: 519,Joined: Jan 2003,From: Petaling Jaya,"Looks like there's a mix of good, ok and bad reviews.Now I'm considering if I want to buy from their online store ..."
Teiya,"  Apr 6 2017, 11:07 AM",New Member,Group: New Member,Posts: 0,Joined: Apr 2017,,"I already bought Jordan from JD MY website on 1st April, and the status already on its way for the next day, but till today, 6th April I didnt got any update. Is is usual like this or what?  I need to know where exactly my shoe is, it is at custom or what..."
byjiawei,"  Apr 7 2017, 09:51 AM",New Member,Group: New Member,Posts: 1,Joined: Oct 2011,"From: Petaling Jaya, Selangor","I've had some good and some bad experiences with JD Online. Ordered a pair of Triple White NMDs from them; package and everything came on time, however the size that they sent to me was wrong. Gave them a quick call in the UK, told them about the issue, and they told me that they would reserve a pair of the correct size (because technically their fault for getting sending me the wrong size right?). They received my item on Tuesday and they mentioned that they have no records of saving / reserving the size for me, even though I called them about 4 - 5 days ago and the customer size guy over the phone told me that he'll put it down. So now, I'm hoping that I get a refund, cause the shoes plus the shipping cost wasn't cheap, and from reading reviews, some people in the UK got their refund, but those that paid via PayPal did not. (Anyone here with a JDSports UK refund story?)At the same time, my girlfriend was buying a pair as well from JDSports, and her order came on time and in the correct size (albeit the socks that she also ordered with the shoes were in the wrong size, can't be fussed about that, lol)So not too sure what's up with them, I think they need to change their warehouse manager and also their customer service team all together. I'm just hoping I didn't just lose out on RM 900 just like that due to shit customer service."
byjiawei,"  Apr 7 2017, 03:53 PM",New Member,Group: New Member,Posts: 1,Joined: Oct 2011,"From: Petaling Jaya, Selangor","Update for everyone! I did manage to get a refund for the shoes I bought! The shoes got shipped back to JD UK Tuesday morning, and they've refunded it back to my credit card on Friday (as I'm typing this). However, they've yet to refund me shipping it back to them. Will update once again, next week to see if the shipping back has happened!"
Bigfoot-X,"  Apr 10 2017, 02:27 PM",On my way,Group: Senior Member,Posts: 519,Joined: Jan 2003,From: Petaling Jaya,"Good to know bro. I still haven't pulled the trigger.Went to Pyramid (on Saturday) and Mid Valley (on Sunday) and still couldn't get what I want! I'm looking for Air Presto Utility Low (Black).Pyramid didn't have my size (UK 12) while Mid Valley (which seems like a smaller outlet to me) didn't have Presto Utility Lows!Considering if I should get from JD Sports UK (older Utility color) or just get the regular Presto from NIKEiD and pay extra ... I'm guessing NIKE Malaysia ""should"" be more reliable?"
wtfwtfwtf,"  Apr 10 2017, 11:36 PM",Getting Started,Group: Junior Member,Posts: 179,Joined: May 2007,From: KL,"Just sharing my experience...I bought a pair of NMD PK tricolor from Jd sports UK on 26 Dec 2016 and got it after 3 weeks (17 Jan 2017). I think it was the problem with the snail mail Swedish courier (Direct Link). My friend in singapore bought the exact same shoes from them on the same day but he got it within a week as they used a different courier (DPD UK). To be honest, JDsports UK's staff were quite helpful throughout when i PM them on fb. But yea the status update on their website was trash.My advice is that you can buy from JD sports online only if it's limited release like certain NMD primeknits or ultraboost or even jordans. Else it's not really worth the hassle.p.s. I didnt have issue with custom clearance/tax. I think if you buy 2 pairs or more, then the risk is higher."
wtfwtfwtf,"  Apr 10 2017, 11:40 PM",Getting Started,Group: Junior Member,Posts: 179,Joined: May 2007,From: KL,You have to double confirm the tracking number with them. I know the problem with direct link is that sometimes they provide the wrong tracking number. Just pm Jdsports UK on fb and they would reply you shortly.
Jijah Oh Jijah,"  Apr 11 2017, 12:01 PM",New Member,Group: New Member,Posts: 0,Joined: Apr 2017,,"hmmm, I already bought 1 pair of shoes Adidas original superstar  from JD MY website on 04 April 2017, and the status already on its way, but till today, 11th April I didnt got any update. it's quite troubling."
Immunityx7,"  Apr 12 2017, 09:33 AM",Getting Started,Group: Junior Member,Posts: 101,Joined: Aug 2006,From: Instagram : kckx7,"Apr 10, 201703:59 pmItem processed at SwedenMalaysia Post - RegisteredSwedenApr 06, 201702:37 pmItem dispatched out STOCKHOLM UTRIKESMalaysia Post - RegisteredMPC PMIH (KLIA)Apr 06, 201702:27 pmItem processed at MPC PMIH (KLIA)Malaysia Post - RegisteredMPC PMIH (KLIA)Apr 05, 201706:28 pmItem dispatched out MPC PMIH (KLIA)Malaysia Post - RegisteredPUSAT MEL NASIONALApr 05, 201703:21 pmItem processedMalaysia Post - RegisteredPUSAT MEL NASIONALApr 05, 201710:52 amItem dispatched out PUSAT MEL NASIONALMalaysia Post - RegisteredDELIVERY OFFICE KL METROApr 04, 201704:14 pmUnsuccessful delivery due toMalaysia Post - RegisteredDELIVERY OFFICE KL METROApr 04, 201709:05 amDelivery processMalaysia Post - RegisteredDELIVERY OFFICE KL METROApr 03, 201704:37 pmUnsuccessful delivery due toMalaysia Post - RegisteredDELIVERY OFFICE KL METROApr 03, 201709:04 amDelivery processMalaysia Post - RegisteredDELIVERY OFFICE KL METROApr 03, 201707:31 amItem processedMalaysia Post - RegisteredDELIVERY OFFICE KL METROMar 31, 201705:14 pmItem dispatched out CW KL METROMalaysia Post - RegisteredPUSAT MEL NASIONALMar 31, 201703:31 pmItem processedMalaysia Post - RegisteredPUSAT MEL NASIONALMar 30, 201704:48 pmItem dispatched out PUSAT MEL NASIONALMalaysia Post - RegisteredMPC PMIH (KLIA)Mar 30, 201711:25 amItem held by Customs Awaiting presentation to customs commissionerMalaysia Post - RegisteredMPC PMIH (KLIA)Mar 30, 201711:24 amItem processed at MPC PMIH (KLIA)Malaysia Post - RegisteredMPC PMIH (KLIA)Mar 21, 201709:32 pmItem dispatched out MPC PMIH (KLIA)Malaysia Post - RegisteredSwedenMar 21, 201707:28 pmItem posted over the counterMalaysia Post - RegisteredSwedenWtf lol now kena send back to Sweden"
Bigfoot-X,"  Apr 12 2017, 02:09 PM",On my way,Group: Senior Member,Posts: 519,Joined: Jan 2003,From: Petaling Jaya,This is quite worrying... I'm close to placing an order
byjiawei,"  Apr 12 2017, 02:32 PM",New Member,Group: New Member,Posts: 1,Joined: Oct 2011,"From: Petaling Jaya, Selangor","I think if you buy from Nike website itself should be more reliable. IF I'm not mistaken, Nikes either ship from Singapore or Australia. Distance is shorter, and less customs. However, am not too sure if the product itself would ship straight from the US cause it's NikeID. But from what I've heard from friends, it's okay; not as a bad as JD. I think honestly I got really lucky with my shipment with JD Sports; despite having to send it back, they refunded me in due time; and recently they wanted to get my mobile number so that they can refund me the return costs by this week. An advice for everyone I guess, is to just call their customer service line everyday and push them to escalate your case after you've dropped them an email. Call at 4pm; which is UK 9am, and you'll usually be able to get someone on the phone with you. (Also protip, just use office phone to call, hahah)"
Bigfoot-X,"  Apr 12 2017, 02:38 PM",On my way,Group: Senior Member,Posts: 519,Joined: Jan 2003,From: Petaling Jaya,"Thanks for the tip - cost also plays a factor right now. Paying almost RM 200 more for something similar to what I can get from JD. The design/color I want (yes, I'm boring with boring colors chosen! HAHA!)"
byjiawei,"  Apr 12 2017, 02:49 PM",New Member,Group: New Member,Posts: 1,Joined: Oct 2011,"From: Petaling Jaya, Selangor","Yeah bro; that's true. but sometimes very hard to tell whether got good luck or not with things like this. I have a feeling that next time when I buy a new pair of shoes (probably looking for a pair Ultraboost after this; after my Racers and my NMDs); think I'll go with Facebook groups and some of my friends who are in this line of business, hahaha. I was pretty much anxious the whole entire time waiting for the refund to happen after reading countless of reviews not just from Malaysians, but from all over the world for JDSports. Plus I'm not in a rush to wear or buy anymore. I'm more of like a ""when the time is right"" kinda guy when it comes to sneakers. Hopefully all goes well with your order bro!"
Bigfoot-X,"  Apr 12 2017, 07:00 PM",On my way,Group: Senior Member,Posts: 519,Joined: Jan 2003,From: Petaling Jaya,Thanks bro. I'm no a collector. Just want to get a nice comfy pair for my HK trip end of the year. So I'm not really in a rush. Just that I had a pair of original Prestos when I was studying in Melbourne back in 2001 - 2002 and really liked them. Got them from Foot Locker and also had a Foot Locker limited edition Black/Red Air Max 95 then. Still prefer the comfort of the Prestos. Such a hassle to find shoes that I like in Malaysia with my Size 13 US feet. Not only sneakers but leather work shoes as well! Been buying from Marks & Spencer only so far.
Teiya,"  Apr 13 2017, 09:18 AM",New Member,Group: New Member,Posts: 0,Joined: Apr 2017,,My order status right now :'Order customs cleared and lodged with local delivery agent'How many days it will arrive? Who knows?
coolredz,"  Apr 15 2017, 02:19 AM",Getting Started,Group: Junior Member,Posts: 126,Joined: Dec 2008,,"I don't see any problem with JD online store except for their custom tax issue where they mistakenly stated GBP instead of MYR in their invoice. That's why we have to pay for the tax but it's refundable, just need to spam their fb / email lol. So far I personally ordered 3 pairs, and all 3 pairs received without any problem except for 1 which stated in GBP, and it took almost a week for them to refund me. Usually we'll get our shoe within 5-10 working days. I got 1 shoe within a week, while another 2 around 2weeks time. Ignore their website tracking status, it's crap cause mine still in warehouse status LOL, already received the shoe for almost 2months already. Hope this information helps! Cheers"
Teiya,"  Apr 16 2017, 12:52 PM",New Member,Group: New Member,Posts: 0,Joined: Apr 2017,,I ordered on 2nd April but till today I didnt get my shoe ??
Bigfoot-X,"  Apr 17 2017, 11:57 AM",On my way,Group: Senior Member,Posts: 519,Joined: Jan 2003,From: Petaling Jaya,Sorry bro - can I confirm you mean the JD UK site or JD Malaysia site?
Bigfoot-X,"  Apr 17 2017, 02:11 PM",On my way,Group: Senior Member,Posts: 519,Joined: Jan 2003,From: Petaling Jaya,"OK lah. Bit the bullet and ordered my Prestos from JD Sport Malaysia before lunch. Estimated delivery: Saturday, 22nd April - Friday, 28th AprilFingers crossed, let's see how it goes ..."
coolredz,"  Apr 17 2017, 02:14 PM",Getting Started,Group: Junior Member,Posts: 126,Joined: Dec 2008,,"I ordered from both site too before. UK site once and Malaysia site twice. Malaysia site one only got problem once where they stated GBP instead of MYR, so custom tax applied. But in the end JD refunded me too lol"
Bigfoot-X,"  Apr 17 2017, 04:10 PM",On my way,Group: Senior Member,Posts: 519,Joined: Jan 2003,From: Petaling Jaya,Will wait and see what happens to my order. I'll update here
Bigfoot-X,"  Apr 19 2017, 10:53 AM",On my way,Group: Senior Member,Posts: 519,Joined: Jan 2003,From: Petaling Jaya,"Over the past few weekends. Been to 2 JD Branches (Pyramid and Mid Valley) but they didn't have my size. Also tried other places like Sole What and NIKE. So, I finally decided to order my Prestos from JD Sport Malaysia on 17 April 2017. RM 50 for delivery.Last night I got this SMS from DHL, to expect delivery by 20 Apr 2017» Click to show Spoiler - click again to hide... «And this is the update I see from DHL website:Wednesday, April 19, 2017	Location	                                                Time	        Pieces7	Processed at LEIPZIG - GERMANY	LEIPZIG - GERMANY	        02:52	1 Pieces6	Arrived at Sort Facility LEIPZIG - GERMANY	LEIPZIG - GERMANY	02:38	1 PiecesTuesday, April 18, 2017	Location	Time	Pieces5	Departed Facility in EAST MIDLANDS - UK	EAST MIDLANDS - UK	23:06	1 Pieces4	Processed at EAST MIDLANDS - UK	EAST MIDLANDS - UK	        20:17	1 Pieces3	Departed Facility in MANCHESTER - UK	MANCHESTER - UK	        20:11	1 Pieces2	Processed at MANCHESTER - UK	MANCHESTER - UK	                20:09	1 PiecesMonday, April 17, 2017	Location	Time	Pieces1	Shipment information received	MANCHESTER - UK	                00:00	If this is true, my shoes has gone places that I haven't been to!"
pandah,"  Apr 19 2017, 09:23 PM",On my way,Group: Senior Member,Posts: 521,Joined: Jul 2011,,better u go adidas official shop and try the shoes properly and buylater item expensive order dah sampai rosak ke hilang ke fake ke size tak ngam ke colour salah ke buat susah jer
Bigfoot-X,"  Apr 20 2017, 08:13 AM",On my way,Group: Senior Member,Posts: 519,Joined: Jan 2003,From: Petaling Jaya,"These are the latest updates I have for my shipmentSo item arrived at home - so will get home to check contents. Fingers crossed nothing happens. Will report back and share so in case people are wondering in future like I did ...Thursday, April 20, 2017	Location	Time	Pieces19	Delivered - Signed for by : MR XXXX XXXX	Selangor	14:17	1 Pieces18	Delivery attempted; recipient not home	KUALA LUMPUR - MALAYSIA	14:04	1 Pieces17	With delivery courier	KUALA LUMPUR - MALAYSIA	09:41	1 Pieces16	Arrived at Delivery Facility in KUALA LUMPUR - MALAYSIA	KUALA LUMPUR - MALAYSIA	09:02	1 Pieces15	Departed Facility in SUBANG - SULTAN ABDUL AZIZ SHAH - MALAYSIA	SUBANG - SULTAN ABDUL AZIZ SHAH - MALAYSIA	07:59	1 Pieces"
Bigfoot-X,"  Apr 21 2017, 08:57 AM",On my way,Group: Senior Member,Posts: 519,Joined: Jan 2003,From: Petaling Jaya,"So, just to share with everyone, my package arrived safely. No mistakes in size/color/billing etc. Box arrived a little beat up (I'm a collector of other stuff so box condition is important to me). No extra protection in a black wrap/bag. » Click to show Spoiler - click again to hide... «Free gift! » Click to show Spoiler - click again to hide... «Seems to be in good condition, but doesn't feel like my original Prestos felt (or at least, how I remembered it) especially the soles. I got my original Prestos when I was a student in Melbourne in 2001 - 2003 and they had sizing from S - XXL. And now they go by the normal sizing US 13, etc. Maybe I need to wear them for awhile to ""break them in""...» Click to show Spoiler - click again to hide... «Based on this shopping experience (1st timer):PROs- 3 day delivery (for RM 50), ordered on 17th April, arrived on 20th April via DHL- no errors- availability, a color I wanted AND the size I wantedCONs- no extra protection for the box. They just stuffed it in a black bag and shipped it outI'd rate JD Sports Malaysia 4/5 stars   Hope the rest of you have the same good luck!"
devilkid84,"  Apr 21 2017, 10:47 AM",Casual,Group: Junior Member,Posts: 424,Joined: Aug 2006,,good sharing
Bigfoot-X,"  Apr 21 2017, 02:10 PM",On my way,Group: Senior Member,Posts: 519,Joined: Jan 2003,From: Petaling Jaya,Happy to share. Hope it helps in someone else's decision making process if they decide to order from their Webstore
@bout @perture,"  Apr 21 2017, 10:05 PM",New Member,Group: Junior Member,Posts: 25,Joined: Mar 2009,,"Ordered mine on 11th Apr, despatch out on 13th Apr... n still awaiting package to arrive. Nike Airforce 1 Mid Flyknit.Order on JD Malaysia website bcuz d price is cheaper than Nike site. JD-RM399(exclude RM50 delivery), NIKE-RM589"
@bout @perture,"  Apr 22 2017, 11:10 PM",New Member,Group: Junior Member,Posts: 25,Joined: Mar 2009,,Today finally got email on my tracking number.
b0rhui,"  Apr 24 2017, 11:29 PM",On my way,Group: Senior Member,Posts: 508,Joined: Apr 2012,,Custom tax will apply if it exceeds MYR500 right? Is it 6% GST or 20% import duty as per few years back? Haven't been buying anything overseas
coolredz,"  Apr 25 2017, 10:59 AM",Getting Started,Group: Junior Member,Posts: 126,Joined: Dec 2008,,"Depends too. I never got charged for my tricolour, I got charged for NMD R1 which cost RM490 + RM50 shipping. Weird lol"
b0rhui,"  Apr 29 2017, 01:03 AM",On my way,Group: Senior Member,Posts: 508,Joined: Apr 2012,,"Hi there byjiawei! Do you mind telling me how you shipped those shoes back to JD UK for exchange/refund? I ordered the shoes and it arrived promptly within few days, but the size is too big"
b0rhui,"  Apr 30 2017, 04:33 PM",On my way,Group: Senior Member,Posts: 508,Joined: Apr 2012,,Has anyone here ever shipped shoes back to JDSPORTS uk? What was the courier used?
funny duck,"  May 2 2017, 09:45 AM",#Icebear for President,Group: Senior Member,Posts: 614,Joined: Dec 2010,,"Hey there, my item got arrived today. How they refund it to you? My item RM 780 but kena tax RM120, the thing is invoice stated with RM not sure whether my case can claim or not...Edited. Sent email to them and they offered to refund the tax. But my PayPal account rejected their refund. So they said they will call me and do a manual refund. What way did they use to refund u the money?"
advocado,"  May 2 2017, 10:28 PM",Look at all my stars!!,Group: Senior Member,"Posts: 2,075",Joined: Jun 2007,,if u guys buying from UK might as well buy from END.
