username,time,avatar_title,group,post_count,join_date,from,text
Vape [On],"  Today, 08:29 AM",Regular,Group: Senior Member,"Posts: 1,069",Joined: Nov 2015,,Kenapa tak jadi middle pigs?Owai
wokies,"  Today, 08:32 AM",Getting Started,Group: Junior Member,Posts: 158,Joined: Sep 2013,,even want  to buy fish now thinking twice..so expensive now..haih..even when u go to pasar near jetty..
HJ_Ishimori,"  Today, 08:33 AM",New Member,Group: Junior Member,Posts: 35,Joined: Oct 2016,From: Kuala Lumpur (Malaysia) | Ashikaga (Japan),Beli AAA grade. hahaha
Pete the great,"  Today, 08:35 AM",Getting Started,Group: Junior Member,Posts: 204,Joined: Jul 2013,,What about property in relation to our salary? What about hvg to go private hospital because govt hospital service failing...mu auntie was prevented from mri scan in govt hospital...result in her cancer remission. This kind of cost saving can cause lives.
Pete the great,"  Today, 08:36 AM",Getting Started,Group: Junior Member,Posts: 204,Joined: Jul 2013,,And duties to add to our gst woes.
sohailayhun,"  Today, 08:38 AM",New Member,Group: Junior Member,Posts: 25,Joined: Jan 2011,,Tea time 5 kali.....mau gaji buta tinggi tinggiWin
the white knight,"  Today, 08:41 AM",New Member,Group: New Member,Posts: 0,Joined: Jun 2017,,"A 20 years old paralyzed and disabled girl with no SPM cert from kampung can benefit from the economy and increase her income by selling nian gao. Orders are now 2,000 per month at RM8-15 each.http://m.thesundaily.my/node/423586If she can improve herself.. that means unless you are more disabled, worse situation or unlucky ,then  you too can improve yourself and make things affordable."
prophetjul,"  Today, 08:47 AM",Look at all my stars!!,Group: Senior Member,"Posts: 6,927",Joined: Oct 2010,,"Not when correlated to average salary. They are NOT cheap.For eg, in Aus petrol cost $1.30. Whereas in Malaysia its around 1.9. Compare salary. In Aus min wage is around $18 p hr. Msia its around Rm6 p hr."
kenji1903,"  Today, 08:52 AM",Look at all my stars!!,Group: Senior Member,"Posts: 3,476",Joined: Dec 2005,From: Shah Alam,2 years ago i buy cod fish at RM100/kg... now i its RM210/kg... wtf
kenji1903,"  Today, 08:54 AM",Look at all my stars!!,Group: Senior Member,"Posts: 3,476",Joined: Dec 2005,From: Shah Alam,Aussie utility and food expensive wei...
gordon.engineer,"  Today, 08:54 AM",Getting Started,Group: Junior Member,Posts: 134,Joined: Jul 2006,From: Kuala Lumpur,"Belilah barangan buatan malaysia, bang."
zemmien,"  Today, 08:59 AM",Getting Started,Group: Junior Member,Posts: 291,Joined: Jul 2008,,while RM180 for their salaries is equivalent to RM50 in value (4x) ; same as  the cost of one dinner
prophetjul,"  Today, 09:00 AM",Look at all my stars!!,Group: Senior Member,"Posts: 6,927",Joined: Oct 2010,,Food is not that expensive. From the supermarket. Or markets.
Pete the great,"  Today, 09:00 AM",Getting Started,Group: Junior Member,Posts: 204,Joined: Jul 2013,,Example?Even makan in old town for 2pipu become rm 30
Pete the great,"  Today, 09:02 AM",Getting Started,Group: Junior Member,Posts: 204,Joined: Jul 2013,,Yeah but to add with tharmt does our gahmen has to add further to our pain by charging duties on top of gst?
kenji1903,"  Today, 09:03 AM",Look at all my stars!!,Group: Senior Member,"Posts: 3,476",Joined: Dec 2005,From: Shah Alam,spot on... its no where cheap and pretty similar to KL... not sure about other cities but Melbourne is expensive... their local produce is reasonable though dollar to dollar wise... but they seriously have problem with fish... the variety and freshness really
iGamer,"  Today, 09:04 AM",Casual,Group: Junior Member,Posts: 369,Joined: Feb 2016,From: BanhammerLand,"Broadband bill more expensive than utilities bill, but most people take it without problem."
Zot,"  Today, 09:05 AM",Regular,Group: Senior Member,"Posts: 1,889",Joined: Mar 2014,,Manufacturer export products because can get higher prices more profitMalaysian buy imported products because local products low quality
Zot,"  Today, 09:06 AM",Regular,Group: Senior Member,"Posts: 1,889",Joined: Mar 2014,,Even supermarket say it is Sawi Jepun instead of Sawi Cameron Highland so that people buy
prophetjul,"  Today, 09:07 AM",Look at all my stars!!,Group: Senior Member,"Posts: 6,927",Joined: Oct 2010,,"I am saying this in relation to salary.The veggies are fresh, unlike in Malayisa mkts.Fish is not so bad. Variety....yeah. Not so many.But in general, the spending  power in Aus is much higher than Malaysia. Here, as the MYR depreciates, the middle class is fast becoming upper poor class!"
cjlio1,"  Today, 09:09 AM",Getting Started,Group: Junior Member,Posts: 169,Joined: Dec 2009,,Gardenia increase price again 3 days ago
Dyson Jin,"  Today, 09:15 AM",On my way,Group: Senior Member,Posts: 538,Joined: Mar 2013,,naik 100% also no prob..
kenji1903,"  Today, 09:20 AM",Look at all my stars!!,Group: Senior Member,"Posts: 3,476",Joined: Dec 2005,From: Shah Alam,"its almost similar, just that Aussie is slightly better in terms of spending power... imported goods are cheaper due to the stronger AUD but utilities and eating out pretty much kills off the affordability... not to mentioned anything that needs human attention can cost you a bomb... child care for example, dollar to dollar, its as expensive as KL i eat 90% fish and i can say Aussie fish has serious issues... they are not rotten but its pretty much tasteless and bland...Vege is ok, freshness is a hit or miss from Coles or Woolies, and there's very limited organic shops in Melbourne, maybe i was looking at the wrong places..."
koolio,"  Today, 09:21 AM",New Member,Group: New Member,Posts: 2,Joined: Sep 2015,,thanks BN!!! pls continue voting for them!
PappyBoyington,"  Today, 09:22 AM",Getting Started,Group: Junior Member,Posts: 142,Joined: Jun 2016,,"Because employees productivity low, spend way too much time on social media to complain about the world rather than learning new things"
wokies,"  Today, 09:26 AM",Getting Started,Group: Junior Member,Posts: 158,Joined: Sep 2013,,"price already double now..even when u go buy at jetty in the morning...when ask for reason, fisherman said all item increase in price already, they also need to mark up to cover loss..but at double price..i was like.."
prophetjul,"  Today, 09:28 AM",Look at all my stars!!,Group: Senior Member,"Posts: 6,927",Joined: Oct 2010,,"Yeah....Aus spending power is much much higher than Msia. Eating out is expensive as one would imagine since salaries are higher.So, anything requiring services will be higher priced.I thought the freshwater fishes are pretty good. There is the barramundi which I thought compared to the Msian species is much better.Also, they tend to preserve it better. They do not have ice beds in Msian wet mkts, and that is hot weather. Whereas in Aus, they tend to have ice beds for their seafood layout, whether in wet or supermarkets. All in all, I think Aus quality is better. They try not to keep old stuff on the shelf. That is why you have the many weekly offers."
kenji1903,"  Today, 09:30 AM",Look at all my stars!!,Group: Senior Member,"Posts: 3,476",Joined: Dec 2005,From: Shah Alam,and they said there's no GST on raw material... kena maslan
Revamperz,"  Today, 09:35 AM",im freaking IN! ™,Group: Senior Member,"Posts: 4,878",Joined: Jan 2003,,"when u compares things with the higest in the sprectrum like high end dining, 1000mbps net, big luxury sedans , branded items then of course la expensiveknow ur level n limits"
aressandro10,"  Today, 09:36 AM",Getting Started,Group: Junior Member,Posts: 104,Joined: Jan 2010,,"Price is supply and demand no ?If the price is too high, the demand will not be able to support it... like what is happening to astro..Clearly price stays high because a lot of people you dont know still able to afford them..."
Matrix,"  Today, 09:37 AM",King of Char Siew!,Group: Senior Member,"Posts: 14,955",Joined: Jan 2003,From: Damansara Jaya/Bandar Utama,PlayStation 4 still cheap. Only RM 11xx. Cukur.
kenji1903,"  Today, 09:41 AM",Look at all my stars!!,Group: Senior Member,"Posts: 3,476",Joined: Dec 2005,From: Shah Alam,"overall Aussie has only slightly better spending power, not exactly by a large margin... expensive things are cheap like North face jackets, Scanpan, etc... daily stuff not so...i never buy barramundi in KL... in Aussie no choice but you're right, it taste better than what we have back home...I'm no fish expert but i appreciate good fish... prefer Pulau Ketam fish cos it taste way better... i drive every weekend from Shah Alam to Publika for fish, so yeah..."
aressandro10,"  Today, 09:42 AM",Getting Started,Group: Junior Member,Posts: 104,Joined: Jan 2010,,Make sure you get receipt from the fisherman .. can complain to custom.
kenji1903,"  Today, 09:45 AM",Look at all my stars!!,Group: Senior Member,"Posts: 3,476",Joined: Dec 2005,From: Shah Alam,"LEL... raw fish memang didn't increase price... all other items increase mar, fishing net, boat maintenance, etc all masuk the fish and consumer kena lor..."
prophetjul,"  Today, 09:47 AM",Look at all my stars!!,Group: Senior Member,"Posts: 6,927",Joined: Oct 2010,,I am in Sabah. So I know what is good and CHEAP fish!
Lyu,"  Today, 09:49 AM",Getting Started,Group: Junior Member,Posts: 147,Joined: Jan 2015,,Blame the stupiak shit dunno control price
-oc-gassa,"  Today, 09:56 AM",On my way,Group: Senior Member,Posts: 684,Joined: Jan 2003,From: setapak,"Publika? i tot wet pasar fish consider fresh enough(some seller, no all)"
yhcyber,"  Today, 10:04 AM",Getting Started,Group: Junior Member,Posts: 195,Joined: May 2006,From: Seremban/KL,"Our country didn't apply strict rules to control the item and service price, that's the reason our living cost is getting higher and higher, the salary increment not able to catch up the inflation for last 10 yearsThanks to Jibby gomen"
kenji1903,"  Today, 10:09 AM",Look at all my stars!!,Group: Senior Member,"Posts: 3,476",Joined: Dec 2005,From: Shah Alam,lucky you! KL no such thing as good and cheap... its always good AND expensive
kenji1903,"  Today, 10:12 AM",Look at all my stars!!,Group: Senior Member,"Posts: 3,476",Joined: Dec 2005,From: Shah Alam,depends on what fish also... i've tried fish mongers also but its very hard to get pulau ketam quality for kurau and grouper so if its fresh i'll buy whole fish and keep
pandera999,"  Today, 10:14 AM",~? ??? ??? ?? ???? ?? ?~,Group: Senior Member,"Posts: 4,962",Joined: Sep 2010,"From: Busan, Kr | Kuching, Swk",no people complain salary so low so far.. only you yourself think like that.. everyone still afford play and spend...  esp one of the state
poooky,"  Today, 10:15 AM",Getting Started,Group: Junior Member,Posts: 107,Joined: Sep 2011,,Becos all d congkomorates that controk evething r controlled By few private entities ensuring monopolistic practices borne by locals.
-oc-gassa,"  Today, 10:45 AM",On my way,Group: Senior Member,Posts: 684,Joined: Jan 2003,From: setapak,NSK live grouper ok or not?
kenji1903,"  Today, 10:53 AM",Look at all my stars!!,Group: Senior Member,"Posts: 3,476",Joined: Dec 2005,From: Shah Alam,dono wor... never tried...
Strike,"  Today, 11:02 AM",New Member,Group: Junior Member,Posts: 34,Joined: Jan 2003,From: KL,salahan jews+prcs
doppatroll,"  Today, 11:05 AM",Getting Started,Group: Junior Member,Posts: 133,Joined: Sep 2013,,"low salary, expensive things, but we still support them.... just look at starbucks cheap kopi can only get rm1 but instead they sell like 1000X the price still everyday you see they are fully or mostly full...."
ar188,"  Today, 11:52 AM",Look at all my stars!!,Group: Senior Member,"Posts: 8,099",Joined: Jun 2006,,"if its technological stuff, of coz not.. cos we are not innovative kindperhaps agriculture based can ma, like durian or mango or tomatoes n pineapple, we are world famous."
TigerLion,"  Today, 11:53 AM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,Malaysia is not expensive. Those who say otherwise have never traveled overseas before.   In currency terms:1) Car cheapest in ASEAN.2) Petrol 2nd cheapest in ASEAN.3) Daily goods heavily subsidised!
Pete the great,"  Today, 12:43 PM",Getting Started,Group: Junior Member,Posts: 204,Joined: Jul 2013,,Yeah like our musang king expot to china cause durian price to skyrocket.
Pete the great,"  Today, 12:44 PM",Getting Started,Group: Junior Member,Posts: 204,Joined: Jul 2013,,Where is ur sos? And dun compare to indon n sg.Thai car still much cheaper.
kenji1903,"  Today, 12:45 PM",Look at all my stars!!,Group: Senior Member,"Posts: 3,476",Joined: Dec 2005,From: Shah Alam,overseas=ASEAN TOPKEK
Jamesmeepok,"  Today, 02:01 PM",New Member,Group: New Member,Posts: 1,Joined: Nov 2015,,I will continue vote for bn & najib as long kangkung is maintained at low priceI survive on raw kangkung onlyNot even have enuf money for belacan
daimGeno,"  Today, 02:42 PM",Getting Started,Group: Junior Member,Posts: 76,Joined: Dec 2016,,when to tesco yesterday..rm100 can get foods for 2 weeks..depend on how u budget lorr..if kangkung all the way oso can..long live najib!!love my pm!
lyc1982,"  Today, 02:44 PM",ExpectNoMercy,Group: Senior Member,Posts: 634,Joined: Jun 2015,,"u tak suka, u kel...oh wai"
boonwuilow,"  Today, 02:53 PM",Diesel rocks,Group: Senior Member,"Posts: 3,657",Joined: Oct 2009,"From: Cheras, Selangor",Is all start with your lifestyle... want to complain no money then don't get married.
kllonely1,"  Today, 02:55 PM",New Member,Group: Junior Member,Posts: 31,Joined: Oct 2004,,"Pergi minta pertolongan dari kerajaan.Suruh mereka kawal kenaikan harga barangan.Kalau tak buat, tak undi mereka."
