username,time,avatar_title,group,post_count,join_date,from,text
jrrsim,"  May 17 2017, 11:12 AM",Getting Started,Group: Junior Member,Posts: 274,Joined: Apr 2014,From: everywhere. Global Citizen,will you be tracking the price fluctuation on the main page? it would be nice to have that
patienceGNR,"  May 17 2017, 01:21 PM",? Ride All Day ?,Group: Senior Member,"Posts: 1,566",Joined: Mar 2011,From: Autofreaks.NET Poking The Bikes,95 up 7 Sen97 up 8 SenDiesel up 3 Sen
evolutiontech88,"  May 17 2017, 01:45 PM",Casual,Group: Junior Member,Posts: 374,Joined: Apr 2010,,For tomorrow?
patienceGNR,"  May 17 2017, 01:46 PM",? Ride All Day ?,Group: Senior Member,"Posts: 1,566",Joined: Mar 2011,From: Autofreaks.NET Poking The Bikes,"No, for year 2061."
ironmaid89,"  May 17 2017, 01:47 PM",New Member,Group: New Member,Posts: 0,Joined: Aug 2012,,Sumber: Pengusaha Stesen MinyakRon 95: RM 2.08 (Naik 7 Sen)Ron 97: RM 2.37 (Naik 8 Sen)Diesel : RM 1.98 (Naik 3 Sen)http://www.orientaldaily.com.my/s/196868
evolutiontech88,"  May 17 2017, 01:53 PM",Casual,Group: Junior Member,Posts: 374,Joined: Apr 2010,,Oh Wai...
andrewcha,"  May 17 2017, 02:34 PM",On my way,Group: Senior Member,Posts: 573,Joined: Aug 2009,,Later fuel up
stimix,"  May 17 2017, 02:52 PM","Dunno
Travel & Living",Group: Moderator,"Posts: 3,540",Joined: Jan 2003,"From: Puchong, Selangor",Hmnnnn .... LYN - 5sen or oriental news 7sen ..we will see the result b4 6pm Today
annoymous1234,"  May 17 2017, 04:16 PM",? SAFE TRADER,Group: Senior Member,"Posts: 4,707",Joined: Mar 2009,,Is it confirm?
HMMaster,"  May 17 2017, 04:53 PM",Counting down to 10k club...,Group: Moderator,"Posts: 9,412",Joined: Jan 2003,From: Kuala Lumpur,"Just wondering, what is the official website (from gov) that I can get the petrol price?"
ycs,"  May 17 2017, 06:01 PM",MEMBER,Group: Senior Member,"Posts: 2,435",Joined: Jan 2003,From: Selangor,"full tank liao, got free water + tissues"
~Sherlock~,"  May 17 2017, 06:08 PM",New Member,Group: Junior Member,Posts: 39,Joined: Oct 2010,,"I believe its going to be a very long time before we see rm2.01 again. this week increase 7 cents, the week after that should be another 8 cents to make it around rm2.15/l."
yuuhi,"  May 17 2017, 06:23 PM",New Member,Group: Junior Member,Posts: 13,Joined: Jul 2013,,"Welp, full tank it is then today."
mryellow19,"  May 17 2017, 06:28 PM",arrrggghhhhh,Group: Senior Member,"Posts: 1,212",Joined: Jan 2007,From: -kay elle-,"I noticed usually if the oil price drops for that week, major news establishment would have already made news about it between 4-6pm. See last two weeks for example.If the price is increasing, they'll only announce at 8pm news or after. Just my observation and I wonder if I'm alone in this."
dadurtyz,"  May 17 2017, 09:14 PM",On my way,Group: Senior Member,Posts: 602,Joined: May 2006,From: Melaka,"I ise this apps, usually is always correct"
~min~,"  May 17 2017, 11:04 PM",finally!! got enough star!!,Group: Senior Member,Posts: 947,Joined: Jan 2010,From: land beyond heaven and hell!!,"competition what? want put low price need so many step register here register there, better they just put max price"
mafioso,"  May 18 2017, 10:12 AM",flower bridge,Group: Senior Member,"Posts: 3,694",Joined: Jul 2012,"From: Today, 00:01 AM",why not tomorow?
patienceGNR,"  May 18 2017, 10:34 AM",? Ride All Day ?,Group: Senior Member,"Posts: 1,566",Joined: Mar 2011,From: Autofreaks.NET Poking The Bikes,Because stupid question deserves stupid answers.
patienceGNR,"  May 18 2017, 10:35 AM",? Ride All Day ?,Group: Senior Member,"Posts: 1,566",Joined: Mar 2011,From: Autofreaks.NET Poking The Bikes,Yesterday noon already announced even for an increment. You slow in getting news only.
patienceGNR,"  May 18 2017, 10:36 AM",? Ride All Day ?,Group: Senior Member,"Posts: 1,566",Joined: Mar 2011,From: Autofreaks.NET Poking The Bikes,"Media normally have inside source one. As in, they would receive email from a certain PR to have the news posted/circulated."
loutze,"  May 18 2017, 12:01 PM",Casual,Group: Junior Member,Posts: 375,Joined: Apr 2012,,and does this app have a name?
dadurtyz,"  May 18 2017, 12:39 PM",On my way,Group: Senior Member,Posts: 602,Joined: May 2006,From: Melaka,SyokDriver
AppleCheng22,"  May 19 2017, 06:39 PM",New Member,Group: New Member,Posts: 2,Joined: Apr 2017,,very useful for me thanks!! keep changing every week very confusing haha
silent_stalker,"  May 23 2017, 02:03 PM",Enthusiast,Group: Senior Member,Posts: 820,Joined: Apr 2012,,Any news? Im guessing up 5-10 sen
jayjaynyc,"  May 23 2017, 02:05 PM",New Member,Group: Junior Member,Posts: 37,Joined: Jan 2008,From: Penang,i'm guessing up 3-5 sen.
stimix,"  May 23 2017, 02:25 PM","Dunno
Travel & Living",Group: Moderator,"Posts: 3,540",Joined: Jan 2003,"From: Puchong, Selangor",Yup expected to be up. My estimate -RM2.15
max_cjs0101,"  May 23 2017, 02:40 PM",Tarp hater and detector,Group: Staff,"Posts: 1,339",Joined: Nov 2004,From: A' Ghàidhealtachd,Lol today's only Tuesday
stimix,"  May 23 2017, 02:47 PM","Dunno
Travel & Living",Group: Moderator,"Posts: 3,540",Joined: Jan 2003,"From: Puchong, Selangor",From the links on 1st page it is obvious that the mops95 price already increased vs last week..hahahttp://www.aip.com.au/pricing/facts/Weekly...ices_Report.htm
Jasonist,"  May 23 2017, 03:53 PM",gegegegege,Group: Senior Member,"Posts: 1,103",Joined: May 2006,From: Malaysia,"based on Brent, expect it to rise again this week... haizzz"
Mr. Najib Razak,"  May 24 2017, 12:12 PM",Getting Started,Group: Junior Member,Posts: 62,Joined: Jun 2016,,Lai Lai any news?
stimix,"  May 24 2017, 12:44 PM","Dunno
Travel & Living",Group: Moderator,"Posts: 3,540",Joined: Jan 2003,"From: Puchong, Selangor",Sure up by Tmrw. Atleast 5-7 sen increase
evolutiontech88,"  May 24 2017, 12:53 PM",Casual,Group: Junior Member,Posts: 374,Joined: Apr 2010,,Up up...Haha
Mr. Najib Razak,"  May 24 2017, 01:29 PM",Getting Started,Group: Junior Member,Posts: 62,Joined: Jun 2016,,Haiz
guyfriendx,"  May 24 2017, 02:51 PM",New Member,Group: Junior Member,Posts: 42,Joined: Jul 2009,,http://myrakan.com/misc/minyak.php
max_cjs0101,"  May 24 2017, 03:48 PM",Tarp hater and detector,Group: Staff,"Posts: 1,339",Joined: Nov 2004,From: A' Ghàidhealtachd,^ Sounds legit
SonnyCooL,"  May 24 2017, 03:57 PM",Web Bastard,Group: Senior Member,"Posts: 4,510",Joined: Sep 2004,From: www.bitching.asia,so what is petrol prices for tomorrow ??? i have two huge tank to fill (70+ n 60+ ltr)  now waiting ... hahhahha
nemocacat,"  May 24 2017, 04:21 PM",New Member,Group: Junior Member,Posts: 12,Joined: Oct 2014,,it will going up 7 cent. make it rm 2.15 per litre. Info from internal KPDNKK source.
stimix,"  May 24 2017, 04:44 PM","Dunno
Travel & Living",Group: Moderator,"Posts: 3,540",Joined: Jan 2003,"From: Puchong, Selangor",Very slow update this week. Last week most major news already updated the price by 2pm
Mia_7270,"  May 24 2017, 05:30 PM",New Member,Group: Junior Member,Posts: 40,Joined: Jul 2008,,"to pump or not to pump?? now 5.30pm, but no news yet.."
makebusy1,"  May 24 2017, 05:59 PM",Getting Started,Group: Junior Member,Posts: 65,Joined: Sep 2014,,» Click to show Spoiler - click again to hide... «
xHj09,"  May 30 2017, 02:14 PM",Your Friendly Neighborhood,Group: Senior Member,Posts: 729,Joined: Apr 2010,,so this weekly tered is dead?
evolutiontech88,"  May 30 2017, 02:39 PM",Casual,Group: Junior Member,Posts: 374,Joined: Apr 2010,,Up?
~Sherlock~,"  May 31 2017, 09:34 AM",New Member,Group: Junior Member,Posts: 39,Joined: Oct 2010,,I forecast increase 3 cents to 5 cents.RM 2.15 - RM 2.17.
hihihehe,"  May 31 2017, 10:06 AM",~~ Almighty Ace ~~,Group: Senior Member,"Posts: 11,518",Joined: Jan 2006,From: stress & confuse world,orang calculate decrease but u forecast pula
stimix,"  May 31 2017, 10:26 AM","Dunno
Travel & Living",Group: Moderator,"Posts: 3,540",Joined: Jan 2003,"From: Puchong, Selangor","Based on the latest Australia mops95 price of 55.8 vs 55.2 a week earlier and with slight increased in RM, I think the fuel price Tmrw should maintained or slight increase by 1-2sen"
vincabby,"  May 31 2017, 10:31 AM",Casual,Group: Junior Member,Posts: 468,Joined: Jun 2009,,i could be wrong but didn't the aussie dollar dipped a bit past week?
stimix,"  May 31 2017, 10:37 AM","Dunno
Travel & Living",Group: Moderator,"Posts: 3,540",Joined: Jan 2003,"From: Puchong, Selangor",That's why I predicted the price of petrol should maintained last week price/ slight increase. Rationale:Actual avg refined mops95 up by 1.8%A$ decreased vs RM by 0.6%
lsm1991,"  May 31 2017, 11:12 AM",New Member,Group: Junior Member,Posts: 20,Joined: Feb 2012,,"just fyi, here the ts updates it frequently, its a fancy spreadsheet with fancy graphs and everything"
~Sherlock~,"  May 31 2017, 01:29 PM",New Member,Group: Junior Member,Posts: 39,Joined: Oct 2010,,BR1M month in June. confirm petrol increase today. in June price will likely be around RM2.18 - RM 2.30. ?
armati,"  May 31 2017, 01:58 PM",Getting Started,Group: Junior Member,Posts: 96,Joined: Jan 2016,,mybe increase
armati,"  May 31 2017, 02:03 PM",Getting Started,Group: Junior Member,Posts: 96,Joined: Jan 2016,,some day down 2cent
SonnyCooL,"  May 31 2017, 03:23 PM",Web Bastard,Group: Senior Member,"Posts: 4,510",Joined: Sep 2004,From: www.bitching.asia,so mcn mana .... pump or not pump ? hahahhaha one car fuel empty d ...
chokia,"  May 31 2017, 03:45 PM",Chartered Member,Group: Senior Member,"Posts: 3,579",Joined: Oct 2010,,paulina tan said no change
Jasonist,"  May 31 2017, 03:59 PM",gegegegege,Group: Senior Member,"Posts: 1,103",Joined: May 2006,From: Malaysia,"based on Brent, expect it to turun this week"
DM3,"  May 31 2017, 04:44 PM",INSPIRATOR,Group: Senior Member,"Posts: 5,703",Joined: Jun 2009,,still no news?shud be turun abit since brent oil drop below usd52 compared to previous weeks
SonnyCooL,"  May 31 2017, 04:58 PM",Web Bastard,Group: Senior Member,"Posts: 4,510",Joined: Sep 2004,From: www.bitching.asia,ok hold my pump now
DM3,"  May 31 2017, 05:36 PM",INSPIRATOR,Group: Senior Member,"Posts: 5,703",Joined: Jun 2009,,"damn, only drop 2sen for r95"
ironmaid89,"  May 31 2017, 05:38 PM",New Member,Group: New Member,Posts: 0,Joined: Aug 2012,,Harga Minyak turun Ron 97: RM2.38 (Turun 2 Sen)Ron 95: RM2.10 (Turun 2 Sen)Diesel: RM2.02 (Turun 1 Sen)http://www.sinchew.com.my/node/1648504
TOMEI-R,"  May 31 2017, 05:39 PM",Extraordinaire,Group: Senior Member,"Posts: 9,650",Joined: Mar 2007,From: Kuala Lumpur,Tq BN.
subaru555,"  May 31 2017, 05:54 PM",Getting Started,Group: Junior Member,Posts: 61,Joined: Oct 2011,,2 sen...
boxer07,"  May 31 2017, 06:58 PM",Casual,Group: Junior Member,Posts: 487,Joined: Feb 2007,,should be at least 5sens Turun...damn stupid bn
citacitata,"  May 31 2017, 07:40 PM",Getting Started,Group: Junior Member,Posts: 230,Joined: Jan 2016,From: Joined : 2008,Sudah pump full tank. Rugi 2sen/L.
stimix,"  May 31 2017, 07:50 PM","Dunno
Travel & Living",Group: Moderator,"Posts: 3,540",Joined: Jan 2003,"From: Puchong, Selangor","It's ok. Most of us here either prediction slight drop, maintained or even slight increase. Tge 2 sen drop is already way above expectation"
SonnyCooL,"  May 31 2017, 08:10 PM",Web Bastard,Group: Senior Member,"Posts: 4,510",Joined: Sep 2004,From: www.bitching.asia,Ok tonight drive another car out ......
~Sherlock~,"  May 31 2017, 10:05 PM",New Member,Group: Junior Member,Posts: 39,Joined: Oct 2010,,BN so care for rakyat.
limeuu,"  Jun 5 2017, 09:30 AM",Look at all my stars!!,Group: Senior Member,"Posts: 9,672",Joined: Aug 2006,,Any system with periodic review of market value will result in fluctuations of a few Sen each time....
stimix,"  Jun 5 2017, 10:45 AM","Dunno
Travel & Living",Group: Moderator,"Posts: 3,540",Joined: Jan 2003,"From: Puchong, Selangor","http://www.cmegroup.com/apps/cmegroup/widg...changeCode=XNYMhttp://www.cmegroup.com/apps/cmegroup/widg...changeCode=XNYMBoth Spore & Australia sites confirming drastic drop in price. Wth the strenthening of RM, I'm prediction another 5 sen drop this Thursday or RM2.05/ltr"
Awakensoul,"  Jun 6 2017, 12:32 PM",Getting Started,Group: Junior Member,Posts: 216,Joined: Dec 2016,,This week got predictions bo
herojack41,"  Jun 6 2017, 01:42 PM",Master Of Trouble Maker,Group: Senior Member,"Posts: 5,396",Joined: Nov 2007,From: A Place Where God And Master Of TroubleMaker Exist,With Qatar diplomatic fiasco in middle east.Expect naik for this week
stimix,"  Jun 6 2017, 02:44 PM","Dunno
Travel & Living",Group: Moderator,"Posts: 3,540",Joined: Jan 2003,"From: Puchong, Selangor",I already predicted Yday. +-rm2.05. Drop by ~+-5sen.
stimix,"  Jun 6 2017, 02:47 PM","Dunno
Travel & Living",Group: Moderator,"Posts: 3,540",Joined: Jan 2003,"From: Puchong, Selangor",That's crude oil price. Msian govt now based on average traded spore mops95 price as per my earlier link above. Trend showing price drop sharply till Today
Awakensoul,"  Jun 6 2017, 07:49 PM",Getting Started,Group: Junior Member,Posts: 216,Joined: Dec 2016,,"In layman terms, price drops? Lol"
Awakensoul,"  Jun 6 2017, 07:55 PM",Getting Started,Group: Junior Member,Posts: 216,Joined: Dec 2016,,"I pump 15 litres a week. If 5 cents, I save 75 cents. If rm2.05 means 30.75 instead of 31.50 a week. 31.50 got 5% credit card means I saved Rm1.5830.75 means RM1.54+0.75=2.29 a week. Wow wow. Ok la still alot since 2.29 means another litre worth for 16 to 17km"
~Sherlock~,"  Jun 6 2017, 09:14 PM",New Member,Group: Junior Member,Posts: 39,Joined: Oct 2010,,Thus week maintain RM2.10. Nice number. need to take care of petrol operators.
andrewcha,"  Jun 7 2017, 09:15 AM",On my way,Group: Senior Member,Posts: 573,Joined: Aug 2009,,So how? Still deciding to fuel up or not
mlamlam,"  Jun 7 2017, 09:41 AM",New Member,Group: Junior Member,Posts: 5,Joined: Dec 2016,,"you pump so less weekly...mostly I drive 50km per day, already need pump 1 full tank 40L weeklyRM keep strong, so I think this week -5 cents, next week possible keep decrease"
stimix,"  Jun 7 2017, 12:10 PM","Dunno
Travel & Living",Group: Moderator,"Posts: 3,540",Joined: Jan 2003,"From: Puchong, Selangor",The link & evidence of fuel price drop this week based on mops95 already posted since Mon. Still sceptical? So far thise folloeing the pinned thread in F&F & this one habing fairly accurate prefiction wth +_2sen diff
adrianteddy,"  Jun 7 2017, 02:08 PM",Bapak ahhh !,Group: Senior Member,"Posts: 1,439",Joined: Jul 2008,,"so, naik or turun ?"
armati,"  Jun 7 2017, 02:21 PM",Getting Started,Group: Junior Member,Posts: 96,Joined: Jan 2016,,vi are vi are vi are
andrewcha,"  Jun 7 2017, 02:49 PM",On my way,Group: Senior Member,Posts: 573,Joined: Aug 2009,,Is it? Lol. If 2 cent then just fuel up anyhow. Dont get a drastic change of 5% can liao.
stimix,"  Jun 7 2017, 02:52 PM","Dunno
Travel & Living",Group: Moderator,"Posts: 3,540",Joined: Jan 2003,"From: Puchong, Selangor",Not 2sen drop lah. I predicted 5sen drop & another guy predicted 4sen. +- 2sen. Wait till 5.30pm to know the actual..
IamAHuman,"  Jun 7 2017, 03:54 PM",New Member,Group: Junior Member,Posts: 26,Joined: Mar 2016,,4pm already but no news on how much drop
adrianteddy,"  Jun 7 2017, 04:06 PM",Bapak ahhh !,Group: Senior Member,"Posts: 1,439",Joined: Jul 2008,,aku harap turun le
sunami,"  Jun 7 2017, 04:08 PM",Getting Started,Group: Junior Member,Posts: 211,Joined: Jul 2006,,konlan7firm turun....unless songlap 99
pandera999,"  Jun 7 2017, 04:34 PM",~? ??? ??? ?? ???? ?? ?~,Group: Senior Member,"Posts: 4,934",Joined: Sep 2010,"From: Busan, Kr | Kuching, Swk",turun?
stimix,"  Jun 7 2017, 04:54 PM","Dunno
Travel & Living",Group: Moderator,"Posts: 3,540",Joined: Jan 2003,"From: Puchong, Selangor",Normally after 5:30pm
budakuni,"  Jun 7 2017, 04:59 PM",New Member,Group: Junior Member,Posts: 27,Joined: Nov 2015,,IMO it will raise 4 cents.
Awakensoul,"  Jun 7 2017, 05:18 PM",Getting Started,Group: Junior Member,Posts: 216,Joined: Dec 2016,,"I drive around 35km a day back and forth office. Plus weekend driving, somewhere around 200km a week. 6.3litres per 100km. Occasional acceleration and all, somewhere 13 litres use a week."
StarPrimo,"  Jun 7 2017, 05:36 PM",Casual,Group: Junior Member,Posts: 337,Joined: Sep 2015,,Harga minyan TURUN !Ron 97: RM2.31 (Turun 7 Sen)Ron 95: RM2.05 (Turun 5 Sen)Diesel: RM1.94 (Turun 8 Sen)https://www.mysumber.com/minyak.html
SGSuser,"  Jun 7 2017, 05:37 PM",In your way,Group: Senior Member,"Posts: 1,726",Joined: Jul 2010,"From: 4.2105° N, 101.9758° E",Lol
subaru555,"  Jun 7 2017, 05:40 PM",Getting Started,Group: Junior Member,Posts: 61,Joined: Oct 2011,,Thanks bro!
yuuhi,"  Jun 7 2017, 05:41 PM",New Member,Group: Junior Member,Posts: 13,Joined: Jul 2013,,"cukur bn, terima kasih najib.turun liao."
StarPrimo,"  Jun 7 2017, 05:45 PM",Casual,Group: Junior Member,Posts: 337,Joined: Sep 2015,,Go pump petrol tomorrow.....
tictac88,"  Jun 7 2017, 05:45 PM",Getting Started,Group: Junior Member,Posts: 53,Joined: Apr 2016,,lucky no pump. my sixth sense getting better. can consider buying empat ekor already.
estcin,"  Jun 7 2017, 05:55 PM",New Member,Group: Junior Member,Posts: 29,Joined: Aug 2011,,money saved from petrol ended up wasted in 4D
Mazda9,"  Jun 7 2017, 05:57 PM",Getting Started,Group: Junior Member,Posts: 201,Joined: Mar 2009,,Pricing for this week:-Ron95?RM2.05 (down 5 cents)Ron97?RM2.31 (down 7 cents) Diesel: RM1.94 (down 8 cents)
armati,"  Jun 7 2017, 06:38 PM",Getting Started,Group: Junior Member,Posts: 96,Joined: Jan 2016,,u win brah down -5 cent
stimix,"  Jun 7 2017, 07:04 PM","Dunno
Travel & Living",Group: Moderator,"Posts: 3,540",Joined: Jan 2003,"From: Puchong, Selangor",Jackpot haha
weretiger,"  Jun 7 2017, 09:01 PM",Foyuuuuuuuuuuuh,Group: Senior Member,"Posts: 1,098",Joined: Jan 2003,,Last week kena pump coz travel... Tmr kena pump at least tak kantoi as last week
manjacat,"  Jun 7 2017, 10:25 PM",New Member,Group: Junior Member,Posts: 27,Joined: Dec 2013,,inilah masanya untuk isi full tank
namza68,"  Jun 8 2017, 10:26 AM",New Member,Group: New Member,Posts: 1,Joined: Aug 2011,,Every weekend I always pumped full tank...naik ka turun ka doesn't matter already.... My Maybank creadi card weekend rebate boleh cover sikit if petrol naik....
stimix,"  Jun 12 2017, 02:17 PM","Dunno
Travel & Living",Group: Moderator,"Posts: 3,540",Joined: Jan 2003,"From: Puchong, Selangor",Wow. Surpridinly daily spore mops95 kept on dropping since last week.I'm predicting this Thursday pricing will drop by another 5sen to RM2.0http://www.cmegroup.com/apps/cmegroup/widg...changeCode=XNYM
~Sherlock~,"  Jun 12 2017, 03:58 PM",New Member,Group: Junior Member,Posts: 39,Joined: Oct 2010,,maintain RM 2.05. Need to pay FELDA.
SonnyCooL,"  Jun 13 2017, 10:19 PM",Web Bastard,Group: Senior Member,"Posts: 4,510",Joined: Sep 2004,From: www.bitching.asia,than thursday pump ... hahahha
Belphegor,"  Jun 14 2017, 05:25 PM",Striving the best to beat the rest.,Group: Senior Member,"Posts: 5,296",Joined: Aug 2007,From: Behind you,This week apa macam?
bobby2355,"  Jun 14 2017, 05:27 PM",New Member,Group: Junior Member,Posts: 6,Joined: Jun 2015,,no news yet. cant wait? pundek!
HonMun,"  Jun 14 2017, 05:28 PM",Professor,Group: Senior Member,Posts: 857,Joined: Nov 2005,From: Malaysia,Maintain price
StarPrimo,"  Jun 14 2017, 05:35 PM",Casual,Group: Junior Member,Posts: 337,Joined: Sep 2015,,Harga minyak TURUN !Ron 95: RM1.98 (Turun 7 oSen)Ron 97: RM2.24 (Turun  7 Sen)Diesel: RM1.88 (Turun  6 Sen)https://www.mysumber.com/minyak.html
Belphegor,"  Jun 14 2017, 05:45 PM",Striving the best to beat the rest.,Group: Senior Member,"Posts: 5,296",Joined: Aug 2007,From: Behind you,why u agro? cannot cannot wait? pundek!
kurangak,"  Jun 14 2017, 05:48 PM",certified /k addict,Group: Senior Member,Posts: 698,Joined: Apr 2011,From: here and there,this site trustworthy? i think last time they  gip wrong info
StarPrimo,"  Jun 14 2017, 05:51 PM",Casual,Group: Junior Member,Posts: 337,Joined: Sep 2015,,Another sos !http://petrolpricemalaysia.info
waiora_protuner,"  Jun 14 2017, 05:55 PM",Getting Started,Group: Junior Member,Posts: 230,Joined: Jun 2011,,Kek
bobby2355,"  Jun 14 2017, 05:56 PM",New Member,Group: Junior Member,Posts: 6,Joined: Jun 2015,,out d. price drop. dumb shit!
~Sherlock~,"  Jun 14 2017, 06:15 PM",New Member,Group: Junior Member,Posts: 39,Joined: Oct 2010,,"wow, fall below RM2, gonna fill a tong of petrol now!"
StarPrimo,"  Jun 14 2017, 06:58 PM",Casual,Group: Junior Member,Posts: 337,Joined: Sep 2015,,Fill up tomorrow-lah !
Belphegor,"  Jun 14 2017, 07:02 PM",Striving the best to beat the rest.,Group: Senior Member,"Posts: 5,296",Joined: Aug 2007,From: Behind you,Happy liao dumbshit!
mitahi,"  Jun 15 2017, 11:41 AM",Getting Started,Group: Junior Member,Posts: 233,Joined: Mar 2013,From: Damansara,"download this app settle ady, all fuel prices updated automatically a day before. quite simple & straightforward app, made by malaysian   https://play.google.com/store/apps/details?...fuelprice&hl=en"
JohnLai,"  Jun 16 2017, 09:38 PM",Skeptical Cat,Group: Senior Member,"Posts: 1,121",Joined: Apr 2006,,"http://www.thestar.com.my/news/nation/2017...nced-next-week/ New formula for fixing fuel retail prices to be announced next week BATU KURAU: A new formula for fixing fuel retail prices will be announced next week, said Domestic Trade, Cooperatives and Consumerism Minister Datuk Seri Hamzah Zainuddin.  He said the move was being taken to ensure stability of the domestic oil industry and that the ministry would be holding a meeting with oil industry players next week to discuss the formula.  ""The people must sympathise with petrol station operators who suffer losses when oil prices drop. They (petrol station operators) feel they are the victims (when prices drop),"" he told reporters after attending a Ramadan function here Friday.  He added that he would be asking the Government to assist petrol station operators as they had been badly affected by the uncertainty in oil prices.The retail prices of petrol and diesel have been on a downward trend lately.Since April 1, the retail price of RON95, RON 97 and diesel are set on a weekly basis.It was previously on a monthly basis which was based on the managed float system. - BernamaAgain? Every time also = new formula = secret formula = bla bla bla"
cicak.fakir,"  Jun 16 2017, 09:58 PM",Getting Started,Group: Junior Member,Posts: 240,Joined: May 2016,,"cehh. bila naik semua senyum, tak bising pula. bila turun, terus lupas untung dibuat 2 minggu sebelumnya."
kurangak,"  Jun 17 2017, 07:32 PM",certified /k addict,Group: Senior Member,Posts: 698,Joined: Apr 2011,From: here and there,time petrol naik xdak pulak dorg bising...fucking rats...
stimix,"  Jun 19 2017, 11:07 AM","Dunno
Travel & Living",Group: Moderator,"Posts: 3,540",Joined: Jan 2003,"From: Puchong, Selangor",If know major change in the way govt set the price this week and based on tgr continous smaller drop in price of spore mops95http://www.cmegroup.com/apps/cmegroup/widg...changeCode=XNYMPrice should be dropping ~2sen to RM1.96 this Thurs.The pinned fast & furious same thread predicting 4sen drops to RM1.94
mafioso,"  Jun 19 2017, 11:35 AM",flower bridge,Group: Senior Member,"Posts: 3,694",Joined: Jul 2012,"From: Today, 00:01 AM",what about 97?
