username,time,avatar_title,group,post_count,join_date,from,text
wankongyew,"  Today, 10:01 AM",Regular,Group: Senior Member,"Posts: 1,054",Joined: Nov 2007,,"If you really believe this, why not move to Thailand? Properties in second tier Thai cities still quite cheap."
skloda,"  Today, 10:01 AM","Keep Calm , You Only Live Once",Group: Senior Member,"Posts: 1,750",Joined: Apr 2010,From: Keep Walking ... Tomorrowland,yes thats why i want married with thaib.
rcracer,"  Today, 10:02 AM",?????,Group: Senior Member,"Posts: 3,437",Joined: Jan 2003,,"Thailand will surpass Malaysia in 5 years since1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016Repeat for Vietnam , Cambodia , Indonesia , Laos , Myanmar Last i checked , all still shitholes"
andylyc,"  Today, 10:06 AM",New Member,Group: New Member,Posts: 2,Joined: May 2017,,"If BN and Najib collapse, then no way Thailand can surpass Malaysia"
happyking4ever,"  Today, 10:08 AM",Getting Started,Group: Junior Member,Posts: 191,Joined: Feb 2015,,"Since when people ever claim Thailand will surpass Malaysia in 1991? At that time we Malaysians aim to be the elite among the advanced countries such as Japan, Taiwan, Germany.Now that dream no more liao. Only want to catch up to Singapore only."
advocado,"  Today, 10:08 AM",Look at all my stars!!,Group: Senior Member,"Posts: 2,075",Joined: Jun 2007,,"yes, Malaysia still better, because Malaysia has been leading for many decades, but Thailand is catching up real fast, thanks to China investment, also Malaysia really going slow for the pass decades, the corruption amount is atrocious. Not saying corruption don't exist in Thailand, but it's more like Malaysia 20 years ago. Also foreign investments pulling out from Malaysia and Malaysia being official allies with China means no more FI from western countries.people rather invest in Thailand & Vietnam, if people ask you $$$ more than your whole project value worth."
jdgobio,"  Today, 10:08 AM",On my way,Group: Senior Member,Posts: 560,Joined: Jan 2011,,Not gonna happen in 5 years. 50 years maybe.
advocado,"  Today, 10:09 AM",Look at all my stars!!,Group: Senior Member,"Posts: 2,075",Joined: Jun 2007,,coz Thailand now still not as good as Malaysia.
cj7,"  Today, 10:09 AM",Casual,Group: Junior Member,Posts: 356,Joined: Mar 2008,,"Everyone knows that. Even indon might surpass us someday. Brain and hardworking in bolehland does not rewarding, hence better off to foreign. What left, mostly are lazy or does not have choices. At the same time, others improve over times and thats gonna be our down fall."
advocado,"  Today, 10:10 AM",Look at all my stars!!,Group: Senior Member,"Posts: 2,075",Joined: Jun 2007,,"when was the last time you went to Thailand?Myanmar, Laos not so fast la, they baru open up. Vietnam in 10 years time.Indonesia, Philippines, Malaysia & Brunei will be ASEAN's bottom feeders."
Mikethebodo,"  Today, 10:10 AM",New Member,Group: New Member,Posts: 0,Joined: Jun 2017,,"I agree, even with the political crisis and military rule dragging down Thai economy, they will still be on the right road to surpass bolehland. Reason? Racial and religious division is not a big deal over there. Its only red vs yellow supporters in Thailand. The people there can talk, do business and virtually do everything together without having race or religious issues dividing them. Also a bigger plus, their market is much bigger than ours. Investors would want to invest more there"
advocado,"  Today, 10:11 AM",Look at all my stars!!,Group: Senior Member,"Posts: 2,075",Joined: Jun 2007,,"U WOT M8?Singapore already ahead of Japan/Taiwan/Germany in terms of their services industry, Malaysia want to catch up Singapore?Singapore will 1 day become top investment center around the world. Malaysia just try to aim for 2nd or 3rd good enough."
rcracer,"  Today, 10:12 AM",?????,Group: Senior Member,"Posts: 3,437",Joined: Jan 2003,,"Last 6 months, it's a shithole stillFarang superlike because can fuck underage for cheap"
Mikethebodo,"  Today, 10:12 AM",New Member,Group: New Member,Posts: 0,Joined: Jun 2017,,"Vietnam and Thailand maybe.but indon, don't think so. They are having the same problem as bolehland - racing."
wankongyew,"  Today, 10:13 AM",Regular,Group: Senior Member,"Posts: 1,054",Joined: Nov 2007,,"In that case, it might be a good idea to work or do business in Malaysia for now but invest in properties in Thailand instead for the future. Anyway, you said 5 years. 5 years is a short time."
Mat over,"  Today, 10:14 AM",New Member,Group: New Member,Posts: 0,Joined: May 2017,,I doubt so . You only see at cities but their country side so poor.  Wealth no well distributed where income inequality getting wider between have and have nots.
advocado,"  Today, 10:14 AM",Look at all my stars!!,Group: Senior Member,"Posts: 2,075",Joined: Jun 2007,,"Malaysia was the choice in ASEAN because Malaysian generally has better language skill, & also technical skills, and good infrastructure, not too big land for transport.The main problem is 2 things:1.Red Tapes: Corruption, which includes all the AP, Bumi requirements, Tax, undertables (that usually cost more than the project), all for the sake of corruption.2.Laziness: Malaysian work force generally slumped and become real lazy. you know why."
advocado,"  Today, 10:15 AM",Look at all my stars!!,Group: Senior Member,"Posts: 2,075",Joined: Jun 2007,,"u sound dumb, should be the other way round.Malaysia market is dead. relying 90% on local market, now saturated because cost all goes up, buying power falls, in 5 years time you see many local biz will close shop."
rcracer,"  Today, 10:17 AM",?????,Group: Senior Member,"Posts: 3,437",Joined: Jan 2003,,It's 3rd world there They only think so great because a lot of foreigner but the truth is all the foreigner are there for the sex trade and exotic wives Even peadophilia is big success there
wankongyew,"  Today, 10:17 AM",Regular,Group: Senior Member,"Posts: 1,054",Joined: Nov 2007,,"I'm confused. Is Thailand now better than Malaysia or not? Is it better to move to Thailand or not, now or in the near future?"
Vape [On],"  Today, 10:17 AM",Regular,Group: Senior Member,"Posts: 1,064",Joined: Nov 2015,,Thai foreigner can only buy condo right?
vendetta87,"  Today, 10:18 AM",New Member,Group: Junior Member,Posts: 46,Joined: Dec 2005,,Undilah kerajaan barisan nasional
Gamer88,"  Today, 10:19 AM",New Member,Group: Junior Member,Posts: 26,Joined: Jun 2011,,Bring their amois here too
wankongyew,"  Today, 10:20 AM",Regular,Group: Senior Member,"Posts: 1,054",Joined: Nov 2007,,"Not sure. I think some foreigners buy landed properties indirectly by owning a company and having that company buy properties. In any cases, even condos can be a decent option.I guess main barrier to Malaysians is language. Just have to buckle up and learn it."
advocado,"  Today, 10:20 AM",Look at all my stars!!,Group: Senior Member,"Posts: 2,075",Joined: Jun 2007,,"when you want invest or do biz, choose a place that offers lower cost but higher potentials, that is why rich countries invest in developing nation.you buy houses when it's low, not when it's high. same as stocks/currency."
wankongyew,"  Today, 10:21 AM",Regular,Group: Senior Member,"Posts: 1,054",Joined: Nov 2007,,"Yes, that's why I said it seems like it should be a good time to buy properties in second tier Thai cities, Chiang Mai etc., because you said that overall living standards will surpass Malaysia in five years."
Mikethebodo,"  Today, 10:22 AM",New Member,Group: New Member,Posts: 0,Joined: Jun 2017,,"Actually in terms of (2), I worked with HK bosses, I find them quite crazy and ego, worst than our Msian counterparts. So work so hard with high productivity also pointless, because HK bosses are brainless people. Some decisions they do are completely emotional and self destruction. Its a joy to work with HK underlings, because they are submissive and work hard, but superiors is another matter. I think we Msians actually have better productivity than HK people, because I know a lot of msians happen to make it big overseas like Aust, UK, HK, Sg. Even our factory workers (despite the perception that they are lazy and protek jobs), are more productive than Indonesia. I almost vomit blood when I see the way Indon factory workers work, come late, tidak apa attitude.About (1) corruption is always a big problem everywhere even in USA !!!! USA has more corruption thanyou ever think of, think about all the campaign contribution the congress and senate is getting and being influenced by big corporations. However one major problem with Bolehland, is RACING. If they continue to use RACING for political survival, the bolehland will never progress. United we stand, divided we fall. There is a big need to cut out the RACING."
COOLPINK,"  Today, 10:23 AM",Getting Started,Group: Junior Member,Posts: 175,Joined: Oct 2010,,this news i hear 5 years ago la..so this means....
jagadis,"  Today, 10:23 AM",Aspire to Inspire before we expire,Group: Senior Member,Posts: 761,Joined: Jul 2007,From: 192.0.0.1,"will never happen. Don't just look at Bangkok...look at the smallest parts of Thailand. They are far behind us in terms of education. Not going to school is a normal thing in those places but in Malaysia, even the shittiest places have schools and people around there go to school at least until 12 years old."
advocado,"  Today, 10:24 AM",Look at all my stars!!,Group: Senior Member,"Posts: 2,075",Joined: Jun 2007,,"you said MOVE, not buy property."
MR_alien,"  Today, 10:25 AM",Mr.Alien on the loss,Group: Senior Member,"Posts: 2,013",Joined: Oct 2007,From: everywhere in sabah,5 years?prolly less than that if nothing bad happened
advocado,"  Today, 10:25 AM",Look at all my stars!!,Group: Senior Member,"Posts: 2,075",Joined: Jun 2007,,our workers mainly Banggla for a reason. cost more to hire Bangglas than locals actually.
cj7,"  Today, 10:26 AM",Casual,Group: Junior Member,Posts: 356,Joined: Mar 2008,,"indon now are struggling, battling with them self, there are chances thats why i said might. As for the racing issues, there are a master mind behind or an organisation behind. If it can root out before racing virus can poison the politics and every corner of the country, then they will come ahead of us just matter of time. Its just like us for except our seed have planted long time ago by mastermind and caused what we seen today."
advocado,"  Today, 10:26 AM",Look at all my stars!!,Group: Senior Member,"Posts: 2,075",Joined: Jun 2007,,to be honest i'm quite happy for you that you can be so positive. good on you. and good luck too.
Chaud,"  Today, 10:27 AM",Enthusiast,Group: Senior Member,Posts: 743,Joined: Jun 2007,,yes its possible...now also can say already bypass...just that the infrastructure have not bypass yet...just the matter of time
visualfoley,"  Today, 10:28 AM",Casual,Group: Junior Member,Posts: 412,Joined: Jul 2007,"From: Tmn Ibu Kota, KL",this is the only LEGIT reason! too many songlap for themselves. songlap here there.
un.deux.trois,"  Today, 10:28 AM",Casual,Group: Junior Member,Posts: 393,Joined: Oct 2008,,"This has been said since 10-15 years ago but still Malaysia>Thailand. Still remember people said in early 2000s that Vietnam would surpass Malaysia. Fast forward to 2017, Vietnam is still poorer than the Philippines. So no I don't think Thailand will surpass Malaysia in 5 years lol."
powerlinkers,"  Today, 10:29 AM",New Member,Group: Junior Member,Posts: 12,Joined: Jun 2017,,"You are extremely less intelligent. No data supports your statement. Thailand has unstable politics, low GDP growth rate, low innovation index.IF THAILAND has stable politics, China would have invested hundred of billion of dollars to build Kra Canal. There is a possibility Vietnam might become a developed country prior Thailand in year 2040.Malaysia is expected to register GDP growth rate of A MINIMUM OF 5% this year.We are poised to become a developed country in 2020. Look at IMF and world bank forecast and reports. Our pemandu's economic transformation plan is a model for middle income trap countries to escape their state.Ringgit is the best performing currency in the world this year against USD.Our budget deficit is narrowing since 2009. Should be less than 3% this year.We should get a credit rating increase after the GE(which is due by August 2018)BN is expected to win majority and retain government(Not even one single international agency would dispute this).WE are registering record high FDI flowing into country. Malaysia is snapping almost all Singapore economic roles in South East Asia. Next in line: Financial Hub of ASEAN. Tun Razak Exchange first phase should be completed by 2020.We are expected to register 5-6% GDP growth p.a. between 2020-2030 ( highest among any developed countries in the world).We are rising in innovation index since Najib took over in 2009. Our university rankings have been steadily increasing. Our 15 year old education(Form 3) has been reformed. We should be getting a boost in PISA score.Malaysia has been named the best destination for investment by US News.Our economic freedom index has been rising .We are expected to be a highly capitalist country.The opportunity that Malaysia promises once AEC comes into fruition in 2025 is enormous.There is only one thing we are doing moderately: no decrease in corruption index."
newbi3s,"  Today, 10:32 AM",FALIQ,Group: Senior Member,"Posts: 4,325",Joined: Jan 2003,"From: Putra Heights, Selangor DE","I guess you all never do any business or work in the capital of Thailand, Bangkok.From my experience for many years, the corruption is rampant in Thailand. The language barrier and misunderstanding between the Thais and foreigners are quite common there. When they don't know how to reply you back, they will just smile.When you are dealing with the government, you must know the Thai language or else you need to hire someone to do for you.Racism exist in Thailand.If they can improve all those, definitely Thailand will be a great country."
advocado,"  Today, 10:32 AM",Look at all my stars!!,Group: Senior Member,"Posts: 2,075",Joined: Jun 2007,,"the level of songlap in the past 10 years is on a totally different level from last time yo, last time, maybe take 10-20% cut for normal projects, now before awarding contracts they want 80% project worth, in their banks, and they ask from few potential contractors, so someone bound to lose those 80% money."
Mikethebodo,"  Today, 10:34 AM",New Member,Group: New Member,Posts: 0,Joined: Jun 2017,,"yes they actually got a bigger Racing problem than we do. I have no comment about what is happening in bolehland, just I dun see any media stuff about racing unity anymore. I used to switch on the radio TV and stuff like that, and see during mamakthir time talking about unity and advertisement display all the racing together smilling and singing songs."
advocado,"  Today, 10:35 AM",Look at all my stars!!,Group: Senior Member,"Posts: 2,075",Joined: Jun 2007,,"thing is, how much % they asking for corruption? and when they take, do they honor? here, the situation usually involves 1 guy taking multiple handouts just for 1 project, then the contract goes to someone else. and the amount they ask, you offer 1mil probably they don't even blink. they are too pampered & spoilt.in Thai they know how much to ask. too much they lose the deal.But fear not, once Thailand surpass Malaysia, they will have to maintain their level, if not, they will follow Malaysia's path into their own down fall.The worlds a roller coaster ride, there is no country that can be on Top for eternity. Same as football."
Mikethebodo,"  Today, 10:36 AM",New Member,Group: New Member,Posts: 0,Joined: Jun 2017,,"if we think like the Japs do, we won't have need for banggla.some the japs are innovative, they can build stuff and automate."
Mikethebodo,"  Today, 10:37 AM",New Member,Group: New Member,Posts: 0,Joined: Jun 2017,,what kind of racism exist in Thailand?
Slowpokeking,"  Today, 10:39 AM",New Member,Group: New Member,Posts: 0,Joined: Oct 2014,,"Been learning Thai, finally got good reason to use it. Anyway for those jobless peeps that know mandarin maybe can consider teaching profession in Thailand. Mandarin speakers is in demand there. Good pay, can earn roughly RM6000 tax free. In addition to the considerably lower living cost."
Weirdppl,"  Today, 10:39 AM",New Member,Group: New Member,Posts: 0,Joined: Apr 2017,,Thailand takde protek...
Timemuffin,"  Today, 10:41 AM",Getting Started,Group: Junior Member,Posts: 84,Joined: Jul 2011,,"the only reason why we hire bangglaits not because we needits because its sooooo easyalso, there is somebody profiteering from just bringing in the bangglas in   cut off the source of cheap labour, msia will innovate herself"
advocado,"  Today, 10:41 AM",Look at all my stars!!,Group: Senior Member,"Posts: 2,075",Joined: Jun 2007,,"u think anyone that know mandarin can simply teach?also they need to know thai too if they want to teach locals.and tons of PRC teaching there, you think Malaysian can do better?"
advocado,"  Today, 10:42 AM",Look at all my stars!!,Group: Senior Member,"Posts: 2,075",Joined: Jun 2007,,"look, Malaysia just not suitable for automation. just look at the automation facilities we install. when buy, we buy the most expensive stuffs, but we never consider maintenance & repairs, think we buy & install leave it there it will run on it's own.""Automated"" mah."
Slowpokeking,"  Today, 10:43 AM",New Member,Group: New Member,Posts: 0,Joined: Oct 2014,,Just saying why not try?Most Malaysians are multilingual. Knowing Mandarin and English is a huge plus point compared to PRC.
neoFluidic,"  Today, 10:44 AM",New Member,Group: Junior Member,Posts: 47,Joined: Aug 2014,,"And do u knw msia has been performing at the lowest ever since Najib become prime minister ?? Its enuff to put msia in the last in these few years , forget abt previous forecast when our currency is still remain strongIn just 2 years i can see sooo much diff btwn thai and msia.....i hv been goin to bkk for at least twice every year...each time visit is an eye opening for me..that amount of rapid development..well lets forget abt our currency exchange which is shit , other than that by looking at their city/town development/ the amount of tourist / their innovatives in marketing / f&b / hotels /etc so much better than msia ...just give them a couple more years they will definitely above us Heck even i started seeing more and more msian peeps bringing in thai products to sell in shop / pasar malam , copying their ideas and others"
nelienuxe_sara,"  Today, 10:44 AM",noob im ur father,Group: Senior Member,"Posts: 2,518",Joined: Jan 2005,From: far far away...,brb buy thailand bath1 bath  = rm10?
galaxy_2088,"  Today, 10:46 AM",New Member,Group: Junior Member,Posts: 6,Joined: Jan 2013,,in 5 yearsUSD/MYR = 5USD/CNY = 5   1 RMB to 1 MYR
ah_suknat,"  Today, 10:47 AM",whoooooooooooooop,Group: Senior Member,"Posts: 4,296",Joined: Jul 2006,"From: /k//k/, /k/undasang","Look at the amount of exports china make, does it surpass US yet?"
adj3,"  Today, 10:50 AM",New Member,Group: New Member,Posts: 0,Joined: Jul 2014,,thailand already surpass malaysiainterm of ladyboy population
zstan,"  Today, 10:50 AM",10k Club,Group: Senior Member,"Posts: 11,973",Joined: Nov 2007,,Well to be honest their tourism industry is still very much ahead of us. But development wise.. lol.. they have so much rural areas than malaysia to cover..
Mikethebodo,"  Today, 10:52 AM",New Member,Group: New Member,Posts: 0,Joined: Jun 2017,,"true also lah.just like in HK, its so easy to get PRC labour."
nelienuxe_sara,"  Today, 10:52 AM",noob im ur father,Group: Senior Member,"Posts: 2,518",Joined: Jan 2005,From: far far away...,nopechina purposely make their money weak
urbanite,"  Today, 10:53 AM",Getting Started,Group: Junior Member,Posts: 120,Joined: Dec 2012,,Thailand literacy rate is 96.7% (Oct 2016). Malaysia is 94.6% (Dec 2015)Why do you say Thailand is worse off than Malaysia?
iconia17,"  Today, 10:53 AM",New Member,Group: Junior Member,Posts: 7,Joined: Nov 2012,,"Only ppl who fail mathematics and lack common sense and googling ability would think that thai would surpass malaysia in 5 years in terms of economy and development. Unless malaysia fall due to bankcruptcy ala argentina in the 90s i fail to see the logic behind it1 day yes they would surpass us. Even indo, viet and phillippines due to population size/domestic market. Its inevitable. Just a question of time."
deejay_krish,"  Today, 10:55 AM",You're Just Another Part Of Me,Group: Senior Member,Posts: 809,Joined: Jul 2005,From: Neverland,Oh i see
Jasonist,"  Today, 10:55 AM",gegegegege,Group: Senior Member,"Posts: 1,103",Joined: May 2006,From: Malaysia,they import nongpoys here i sappork!
Mikethebodo,"  Today, 10:55 AM",New Member,Group: New Member,Posts: 0,Joined: Jun 2017,,"Its not about whether suitable or not, its just we don't want to adapt.Japan has corruption but still they are able to do perfect maintanence. During mamakthir time, he used to say look east concept. But Japanese people are crazy about maintenance and repair in their kanzen policies. So why are we ignoring these stuffs? All we just want to do is to buy big but maintenance is poor. I am no military expert but why MIG 29N we bought in the 1990s need to be replace??? Its just puzzling. THe Americans use their B-52 from 1950s till today. Some pilots even say their dads used to be pilots in the same plane."
Mikethebodo,"  Today, 10:56 AM",New Member,Group: New Member,Posts: 0,Joined: Jun 2017,,LOL literacy in English or Thai?
Ibrahimovic,"  Today, 10:58 AM",*HolyHunk*,Group: Senior Member,"Posts: 1,516",Joined: Aug 2007,From: Johor-Singapore,I would have agree if not because have more corruption than us. Syukur.
un.deux.trois,"  Today, 11:00 AM",Casual,Group: Junior Member,Posts: 393,Joined: Oct 2008,,Lol no. Thailand GDP growth these past few years are worse than Malaysia despite low oil prices hitting Malaysia and depreciating currency Malaysia had. This year also Malaysia is expected to achieve higher growth than Thailand.
neoFluidic,"  Today, 11:02 AM",New Member,Group: Junior Member,Posts: 47,Joined: Aug 2014,,"yea we can talk abt their gdp growth , development ,etcwell lets see how far our currency exchange can go then"
advocado,"  Today, 11:04 AM",Look at all my stars!!,Group: Senior Member,"Posts: 2,075",Joined: Jun 2007,,"go homepro bro, can see 90% products are from Thailand."
PhakFuhZai,"  Today, 11:05 AM",pak beruang,Group: Senior Member,"Posts: 1,360",Joined: Apr 2011,,"screw the maintenance, if u bought a train and use it for 30 years and keep using ithow would your successors got the chance to songlap"
advocado,"  Today, 11:05 AM",Look at all my stars!!,Group: Senior Member,"Posts: 2,075",Joined: Jun 2007,,do you know in Japan there are rural places more underdeveloped than Kelantan?
advocado,"  Today, 11:06 AM",Look at all my stars!!,Group: Senior Member,"Posts: 2,075",Joined: Jun 2007,,getting there.
advocado,"  Today, 11:08 AM",Look at all my stars!!,Group: Senior Member,"Posts: 2,075",Joined: Jun 2007,,i think his East  meant Middle East.
Mikethebodo,"  Today, 11:09 AM",New Member,Group: New Member,Posts: 0,Joined: Jun 2017,,"that's why lor I actually love old stuff. problem with us is we dun cherish our heritage. Like the Bok house, if I not mistaken it was demolished to make way for high rise office tower. In UK and USA, after many years of use and then retirement, they will send the old trains to museums - and maintain n repaint them.sometime I cannot brain, USA got so much corruption, yet they maintain their old buildings and subway well, why we cannot think of other way of songlap without jeopardizing our infrastructure?"
Mikethebodo,"  Today, 11:09 AM",New Member,Group: New Member,Posts: 0,Joined: Jun 2017,,LOL
empatTan,"  Today, 11:10 AM",On my way,Group: Senior Member,Posts: 661,Joined: Mar 2016,,"Advobodo, all asean x Sg r basketcases! Thai exports assholes. Which cuntry does that?!"
advocado,"  Today, 11:10 AM",Look at all my stars!!,Group: Senior Member,"Posts: 2,075",Joined: Jun 2007,,"buy an automated repair system to self repair the old trains, then buy another automated repair system to self repair the automated repair system. $$$."
advocado,"  Today, 11:12 AM",Look at all my stars!!,Group: Senior Member,"Posts: 2,075",Joined: Jun 2007,,"obviously you never been to NEw York subways.those trains, maybe retire 50 trains, 2 brought to museum, rest scrapped or sold to collectors."
homicidal85,"  Today, 11:14 AM",Getting Started,Group: Junior Member,Posts: 139,Joined: Jun 2006,From: JB,"stopped reading at ""Yes, i pulled the number striaght from the skis"""
zstan,"  Today, 11:15 AM",10k Club,Group: Senior Member,"Posts: 11,973",Joined: Nov 2007,,Got people live in jungles ah?
advocado,"  Today, 11:20 AM",Look at all my stars!!,Group: Senior Member,"Posts: 2,075",Joined: Jun 2007,,"got, usually those small bath house are located inside the jungle, need to walk in. u never watch NHK travel shows?"
Noyoudontcare,"  Today, 11:21 AM",Getting Started,Group: Junior Member,Posts: 155,Joined: Jul 2008,,"Clearly ts isn't well aware of thailand in real life.  Let me start by going low, their women are gold diggers, they see u as atm only.  Malaysian women may be sightly but no worse than thais.we dont go fucking germans and British for their money. You just read all the economic indicator and social indicators online.  Most malaysia is ahead.  Gdp ppp almost double, gdp growth we are better, corruption level we are better, cost of living we are better, public transport, we are better.  Thailand infra is even worse than indonesia.  So you think Malaysia has race problems?  In Thailand, cant you see so many fucking coups from military? Their social prob between the rich in bangkok and the poor in northern thai is much worse than here.  When did you see malaysians lose their lives due to racial clash?  How many ppl died during the red shirt vs yellow shirt in bkk in 2014?They have no election, the military plans to introduce single internet gateway like china, now if you bother to read thai news, the military gov wants to record every single Thai for social media surveillance lol. And their leste majeste law is much harsher than here.  Has anyone in Malasia been put in jail for 20 years for talking bad about sultan or islam?  How many cases in thailand you even share a fb article that criticises the king,  jail u go. ?If you measure bangkok= thailand sorry you're totally misguided.  Bangkok is the center of wealth in Thailand, where the royalty members, aristocrats, businessmen, military and police got rich.  Didn't you wonder why they don't have cities like penang or jb or kuching? Even the Indonesian that you look down is better at redistribution of wealth. Look at medan surabaya jogja balikpapan, much better than songkla korat chiangmai. If there is a civil war,it is Most likely begin in Thailand not malaysia. You don't know how the farmers or 60% of their population love thaksin right? But the loser from the king clans,  military and bangkokians are so fed up with these poor red shirt farmers they have to set a coup each time thaksin party wins the election coz there just more poor people in thailand. So no, they won't be better than us in 5 years.  Fyi they will hold an election probably next year so we might see a repeat of red vs yellow again. Mark my word"
Mikethebodo,"  Today, 11:21 AM",New Member,Group: New Member,Posts: 0,Joined: Jun 2017,,so when they will retire the trains?
hpteh,"  Today, 11:22 AM",Getting Started,Group: Junior Member,Posts: 110,Joined: Jul 2006,,Not surprising... Look at countries like:SingaporeTaiwanChinaS.Koreaetc...They were either far behind or on par just 30-40 years ago and now...?Hey... Wait... I thought Thailand is already doing better..? No..?Seems like most countries in S.E Asia are moving forward and surpassing... While our own country leaders still sendiri talk sendiri shiok. Like old Chinese saying: frog under the well...
joeyzasa,"  Today, 11:24 AM",New Member,Group: New Member,Posts: 3,Joined: Sep 2009,From: Tanah Melayu,Been living in bangkok for 3 years. Still a shithole. Corruption 1000 times worse here.
advocado,"  Today, 11:26 AM",Look at all my stars!!,Group: Senior Member,"Posts: 2,075",Joined: Jun 2007,,"when they break or the cost to repair cost more than buying new.look, corruption in USA not so easy & direct, that is why they don't bother, because nothing gained from upgrading.and corruption usually involves perks, or benefits that does not directly have conflict of interest with the country, for example Singapore, they do corrupt in a different way, that it benefits both the country & themselves.in Malaysia, gomen got 1bil, they will songlap 800mil into own pocket, left 20mil up for grabs whoever contractors want to bribe. in the end, they benefited themselves at the cost of the country, you can call them traitors. this is the difference between developed nation & 3rd world."
CoffeeDude,"  Today, 11:26 AM",Enthusiast,Group: Senior Member,Posts: 877,Joined: Sep 2005,From: KL,Thailand would have already surpassed Malaysia if not for their political turmoils.Always Red vs Yellow.
advocado,"  Today, 11:27 AM",Look at all my stars!!,Group: Senior Member,"Posts: 2,075",Joined: Jun 2007,,"don't BS, MO1 been traveling all round the world."
AyamBlend,"  Today, 11:28 AM",New Member,Group: Junior Member,Posts: 6,Joined: Nov 2011,,Tempat kecil senang urus
ziniowong,"  Today, 11:30 AM",New Member,Group: New Member,Posts: 0,Joined: Nov 2015,,so ts argument is based on random numbers pulled out from his ass....and u guys wanna argue with ts...lol
advocado,"  Today, 11:31 AM",Look at all my stars!!,Group: Senior Member,"Posts: 2,075",Joined: Jun 2007,,"if u think my ass is the sky, i thank you for complimenting i'm ur god."
OldSchoolJoke,"  Today, 11:31 AM",Getting Started,Group: Junior Member,Posts: 196,Joined: Mar 2010,,i think Thai's politic is far worse than Msia.
keny2020j,"  Today, 11:31 AM",Getting Started,Group: Junior Member,Posts: 268,Joined: Jun 2009,,cukur malaysia still aman
PhakFuhZai,"  Today, 11:36 AM",pak beruang,Group: Senior Member,"Posts: 1,360",Joined: Apr 2011,,"but but.. still Siam Discovery > Pavilion, Silom > Bukit Bintang more tongshan tourists going there compare to Malaysia"
Interstellar,"  Today, 11:37 AM",New Member,Group: Junior Member,Posts: 4,Joined: Dec 2014,,"LOL.this is purely your opinion, no facts what so ever. then again, this is K. you are welcome to create a shit thread."
Noyoudontcare,"  Today, 11:39 AM",Getting Started,Group: Junior Member,Posts: 155,Joined: Jul 2008,,"Use scientific data instead of ""air""If u not satisfied with imf, email them why you think theyre wrong. Look at these graphs, where do you see our projection? Source http://www.imf.org/external/datamapper/NGD...IDN/MYS/PHL/VNM"
