username,time,avatar_title,group,post_count,join_date,from,text
Ah WanG,"  Nov 22 2004, 02:12 AM",Banned,Group: Staff,"Posts: 6,513",Joined: Jan 2003,From: Lowyat.net Malaysia           Status: Perma Banned,thanx alot for the infolorry services my fren tried b4 too.. price is oso around there rm120+-n hm master mlk dun have ktm station la
paan,"  Nov 22 2004, 04:02 AM",Casual,Group: Junior Member,Posts: 428,Joined: Jan 2003,From: bt caves - selayang - kota damansara - subang,ride until seremban lor...then use KTM service....
HMMaster,"  Nov 22 2004, 11:30 AM",Counting down to 10k club...,Group: Moderator,"Posts: 9,412",Joined: Jan 2003,From: Kuala Lumpur,yup....lolz
nairud,"  Nov 22 2004, 11:58 AM",One Leg Kick Ultra,Group: Staff,"Posts: 7,481",Joined: Jan 2003,,http://www.airpak-express.com/my father's co.
psth2988my,"  Nov 22 2004, 12:01 PM",Enthusiast,Group: Senior Member,Posts: 848,Joined: Jan 2003,From: Lahad Datu of North Borneo,"u mean after arrive seremban, then use KTM service to Melaka ?"
onemilimeter,"  Nov 22 2004, 12:35 PM",Regular,Group: Senior Member,"Posts: 1,132",Joined: Oct 2004,From: LOST,Wah ... can give discount ah ?
paan,"  Nov 22 2004, 12:52 PM",Casual,Group: Junior Member,Posts: 428,Joined: Jan 2003,From: bt caves - selayang - kota damansara - subang,for ah wang la....he wanna send back his kapcai to kedah...wekeke...
HMMaster,"  Nov 22 2004, 01:20 PM",Counting down to 10k club...,Group: Moderator,"Posts: 9,412",Joined: Jan 2003,From: Kuala Lumpur,not available at my area...
net_cow,"  Nov 22 2004, 01:32 PM",|= c 0 w =| (tm),Group: Senior Member,"Posts: 2,689",Joined: Jan 2003,,mlk dun have.............and i doubt kedah got oso.............
net_cow,"  Nov 22 2004, 01:33 PM",|= c 0 w =| (tm),Group: Senior Member,"Posts: 2,689",Joined: Jan 2003,,/ot/y suddenly so many familiar fella inside here
nairud,"  Nov 22 2004, 02:12 PM",One Leg Kick Ultra,Group: Staff,"Posts: 7,481",Joined: Jan 2003,,hahahaha...i send stuffs also have to pay leh...what you think but it's at most major cities and towns.
HMMaster,"  Nov 22 2004, 02:27 PM",Counting down to 10k club...,Group: Moderator,"Posts: 9,412",Joined: Jan 2003,From: Kuala Lumpur,cyber got or not? it would be great if u can provide courier service for mmu student (cheaper and faster than poslaju)
Vinspire,"  Nov 23 2004, 01:17 AM",Sleeping Member,Group: Senior Member,"Posts: 1,660",Joined: Jan 2003,,whats the price for pos laju to sabah and sarawak for west m'sia ? cant find the info in the website. 500gram stuff. Thanks.
Koala,"  Nov 23 2004, 01:49 AM",New Member,Group: Junior Member,Posts: 46,Joined: Nov 2004,From: Cha Cha Island,"Skynet service is very poor! so BAD!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! The operator also so RUDE!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! Sometime, they send the parcel a day late and next day they oni delivered to u and simply answer u that they cant find the place. HUh!!!!!!!!!!"
soulfly,"  Nov 23 2004, 07:48 PM","revving towards 10,000 rpm
Overclockers United",Group: VIP,"Posts: 15,862",Joined: Jan 2003,From: Miri,whoaa that's seriously overpriced   for me so far i would just stick to pos laju. it's doing quite good enuff for me at least.
HMMaster,"  Nov 23 2004, 08:15 PM",Counting down to 10k club...,Group: Moderator,"Posts: 9,412",Joined: Jan 2003,From: Kuala Lumpur,"i think DHL got some sort of guarantee next day delivery...if not, than that really overpriced."
onemilimeter,"  Nov 23 2004, 09:51 PM",Regular,Group: Senior Member,"Posts: 1,132",Joined: Oct 2004,From: LOST,"At that time, I thought only Fedex, UPS, DHL and Poslaju were available in Malaysia. As I was late, about 5.45pm, post office sudah tutup but I had to make sure the document reached the next day. So, I went to DHL and I was shocked when I was told the price. Expensive no problem, but the receptionist was lan si. Shit ..."
nairud,"  Nov 24 2004, 10:51 AM",One Leg Kick Ultra,Group: Staff,"Posts: 7,481",Joined: Jan 2003,,"they do service cyberjaya.and yes, usually it's one day delivery service unless is some ulu area. Not all ulu area got service.and if we can't send it today, they'll leave a note or call the number if provided."
nairud,"  Nov 24 2004, 10:53 AM",One Leg Kick Ultra,Group: Staff,"Posts: 7,481",Joined: Jan 2003,,"those ppl memang like that. esp those big shots like DHL, FedEx."
David.Lim,"  Nov 24 2004, 01:13 PM",Casual,Group: Junior Member,Posts: 446,Joined: Jan 2003,,Got...at Tampin there
paan,"  Nov 24 2004, 01:42 PM",Casual,Group: Junior Member,Posts: 428,Joined: Jan 2003,From: bt caves - selayang - kota damansara - subang,but melaka got airport...at batu berendam there....
avrilfreak87,"  Nov 27 2004, 03:04 AM",Look at all my stars!!,Group: Senior Member,"Posts: 2,630",Joined: Jan 2003,From: Klang,last time got a package from GDex by hitz.fma cd... when i recieved it..the casing all crack already...i use pos laju so far no prob...
HMMaster,"  Nov 27 2004, 09:50 AM",Counting down to 10k club...,Group: Moderator,"Posts: 9,412",Joined: Jan 2003,From: Kuala Lumpur,wat to do....the post office closed already and u need to send it by next day...
onemilimeter,"  Nov 27 2004, 06:32 PM",Regular,Group: Senior Member,"Posts: 1,132",Joined: Oct 2004,From: LOST,"If I got this list at that time, I would have saved ""28 - 5 = 23RM"" liao."
HMMaster,"  Nov 28 2004, 12:29 PM",Counting down to 10k club...,Group: Moderator,"Posts: 9,412",Joined: Jan 2003,From: Kuala Lumpur,"btw, wanna ask something bout pos ekspres. can i send 10cd in a rm4 envelope???"
Munny,"  Nov 30 2004, 02:56 AM",New Member,Group: Junior Member,Posts: 24,Joined: Nov 2004,From: NY,"though quite out dated , but , according to my experience (sending doc to NY monthly)... FedEx is superbly reliable... the price is reasonable too....... +-RM 62 for 500g doc.  i do agree with ""onemilimeter"", DHL operator is very lan si... i called up the branch at 3am, (they open 24 hours mah.....), the operator sounds so impatient and show no customer service etiquette....oops.. DHL is pricey too...   +- RM 80 for same destination."
tHe^p0oh,"  Nov 30 2004, 01:01 PM",Getting Started,Group: Junior Member,Posts: 250,Joined: Jan 2003,From: Slackish Planet,fedex nice~~
aquarlus,"  Dec 4 2004, 01:04 AM",Getting Started,Group: Junior Member,Posts: 89,Joined: Nov 2004,,"how does wang pos work? and if i wanna send something thru pos laju, what do i need to do ? thanks"
onemilimeter,"  Dec 4 2004, 07:30 PM",Regular,Group: Senior Member,"Posts: 1,132",Joined: Oct 2004,From: LOST,"Wang Pos - you need to buy the coupon at Pejabat Pos. Then, you send the coupon to the receiver, who will bring the coupon to Pejabat Pos to exchange for cash.Pos Laju - you need to fill a borang then pass your parcel/document to the counter. Of course you need to pay at the counter too."
aquarlus,"  Dec 4 2004, 09:05 PM",Getting Started,Group: Junior Member,Posts: 89,Joined: Nov 2004,,thank u onemilimeterso i wrap with brown envelope ? onli brown ?
onemilimeter,"  Dec 4 2004, 09:33 PM",Regular,Group: Senior Member,"Posts: 1,132",Joined: Oct 2004,From: LOST,This one I'm not sure. I think any plain color should be OK.
HMMaster,"  Dec 5 2004, 09:05 AM",Counting down to 10k club...,Group: Moderator,"Posts: 9,412",Joined: Jan 2003,From: Kuala Lumpur,white color also can....tested already.
inoitu,"  Dec 5 2004, 09:17 AM",Regular,Group: Senior Member,"Posts: 1,526",Joined: Jan 2003,From: Seremban,"NEVER, NEVER use POS EKSPRES,  had bad experiences with them slightly cheaper than PosLaju but not worth it.  They can track the article but that's all.  They dont care if Postmen dont deliver...no acknowlegement needed."
Peisqo,"  Dec 5 2004, 11:29 PM",5 Star Member !!,Group: Senior Member,Posts: 900,Joined: Jan 2003,,"Hi guys .. i have a ""friend"" living in sarawak ... i sometimes would like to buy stuff and send to her... for example maybe a big cute doll or simply a card ... card may sound easy to send la .. just put in envolope and stamp only right ? what about a big doll ? Can someone teach me how to send ? Where and what to do ... and how long will it take to reach sarawak ? Bintulu to be exact ...p/s : sorry i made a new thread before i saw this ,,,"
onemilimeter,"  Dec 17 2004, 12:34 AM",Regular,Group: Senior Member,"Posts: 1,132",Joined: Oct 2004,From: LOST,Probably you may drop by any courier service center that near to your house. I believe they can provide you better suggestion or advice. I never send a doll to a girl before.
eddychstu,"  Dec 18 2004, 09:24 PM",Why so serious?,Group: Senior Member,"Posts: 2,311",Joined: Jan 2003,From: in town,"er, jus wanna ask, wat if the courier service lost our parcel? can we claim back cash or watever tat is equivalent?"
misma,"  Dec 18 2004, 09:28 PM",Casual,Group: Junior Member,Posts: 363,Joined: Jan 2003,From: -=KoTa BhARU=-,i prefer tnt n skynet
onemilimeter,"  Dec 21 2004, 01:23 AM",Regular,Group: Senior Member,"Posts: 1,132",Joined: Oct 2004,From: LOST,Ya ... I also wish to know ... may be those who do bulk sales will advise. Thanks.
WillHung,"  Dec 22 2004, 06:17 AM",really meh?,Group: Senior Member,"Posts: 1,211",Joined: Jan 2003,From: KL for now,"I often use DHL. Admittedly, very pricey, but it does the job."
kylielmf,"  Dec 22 2004, 10:16 PM",vtec inspired!,Group: Senior Member,"Posts: 1,227",Joined: Jan 2003,From: on the seat,"i look all over pos.com.my for the tracking site for poslaju, but i can't locate it."
onemilimeter,"  Dec 26 2004, 09:31 AM",Regular,Group: Senior Member,"Posts: 1,132",Joined: Oct 2004,From: LOST,"The web based online tracking services  of some courier companies do not work. For example, the online tracking service of GDex tak boleh guna wan."
davidlow7,"  Dec 31 2004, 10:04 PM",StageMaster,Group: Senior Member,"Posts: 8,222",Joined: Jan 2003,From: Puchong Melaka Cyberjaya,Yesterday I go nationwide ..and wanted to post my car old cassette player to my buyer... actually i malas wanna balut liao so tot of going nationwide..after he timbang the thing.. he said RM25.20 I quickly tell him I din't bring enough money and wanna go ATM tekan then i terus cabut to Pos Laju and buy those paper to tapau the thing then only cost me RM11.03 .... wahhhh nasib baik sial.....I didn't know it costs so much ... so embarass also
Mcrae,"  Jan 8 2005, 08:21 AM",fu la weh...,Group: Senior Member,Posts: 945,Joined: Jan 2003,From: Ipoh/MMU Melaka/MMU Cyber<->Puchong,"if send parcel using dhl from sarawak to ipoh, guys do you know how many days it will reach ??"
onemilimeter,"  Jan 8 2005, 01:16 PM",Regular,Group: Senior Member,"Posts: 1,132",Joined: Oct 2004,From: LOST,Should be ONE day.
wecha,"  Jan 14 2005, 01:42 PM",Getting Started,Group: Junior Member,Posts: 108,Joined: Dec 2004,From: ????,how is Fedex compare to DHL?
scleon,"  Jan 14 2005, 01:47 PM",Casual,Group: Junior Member,Posts: 396,Joined: Jan 2005,From: OilCity??,"I suggest you don t use dhl!! Very expensive!! Use Nationwide!! It is very cheap using it from my town!! i think around RM 8 per kg only!! If you use company account, even cheaper!! Check it from your town?? Different town different rate!!And it take one  day!! For sure!!"
wecha,"  Jan 14 2005, 01:49 PM",Getting Started,Group: Junior Member,Posts: 108,Joined: Dec 2004,From: ????,"nowaday flight also cheap, no wonder courier service can be expand so fast, service can also be so fast"
onemilimeter,"  Jan 14 2005, 02:27 PM",Regular,Group: Senior Member,"Posts: 1,132",Joined: Oct 2004,From: LOST,I prefer Fedex to DHL.
imk,"  Jan 14 2005, 02:36 PM",Getting Started,Group: Junior Member,Posts: 166,Joined: Jan 2003,From: Sibu - Sarawak,"stay away from kangaroo, no responsibility whatsoever if they lost your stuff they will blame anything that can be blamed except themselves."
bear1305,"  Jan 15 2005, 01:42 AM",New Member,Group: Junior Member,Posts: 30,Joined: Oct 2004,From: Selangor.,city link also is not tht good coz they do delay in sending the stuff they get and sometimes even break promises when they arranged to come at certain times....
onemilimeter,"  Jan 15 2005, 09:38 AM",Regular,Group: Senior Member,"Posts: 1,132",Joined: Oct 2004,From: LOST,"FXP service centre sent a NationWide courier to pick my printer. However, they did not provide any receipt when they collected the printer. They suggested to fax the receipt to me. As I don't have fax machine, I went to NationWide branch to collect the receipt myself."
siaokia,"  Jan 15 2005, 11:14 AM",HIii..  HikHikHik!!,Group: VIP,"Posts: 1,811",Joined: Jan 2003,From: ...too mUch...,"need help here, POst from singapore to malaysia using FEdex need HOw much? thanks~ around 1kg things  thanks you"
onemilimeter,"  Jan 15 2005, 11:37 AM",Regular,Group: Senior Member,"Posts: 1,132",Joined: Oct 2004,From: LOST,"If you have the postcodes (singapore and malaysia), you can check the price at Fedex website. Hope it helps."
bangky,"  Jan 15 2005, 10:54 PM",Getting Started,Group: Junior Member,Posts: 194,Joined: Oct 2004,,"but ride from tampin to the town side abit far also.. -__-"""
GodLuvSxS,"  Jan 16 2005, 10:07 AM",Regular,Group: Senior Member,"Posts: 1,357",Joined: Jan 2003,From: Ipoh,"I'm going to send a small package to Auckland, New Zealand, it's my first time to do so, any ideal courier company for recommendation? Is it realiable to send with PosLaju? Usually how many days it takes to get it sent over there? Any steps to follow like how to do the packaging ... thanks for you guy's attention"
joeylny,"  Jan 17 2005, 02:08 PM",Casual,Group: Senior Member,Posts: 405,Joined: Jan 2003,From: Malaysia,poslaju is fine wif me...havent really tried others...
onemilimeter,"  Jan 17 2005, 04:54 PM",Regular,Group: Senior Member,"Posts: 1,132",Joined: Oct 2004,From: LOST,PoslajuLESS than 1kg -> RM4.73True?
ben3003,"  Jan 18 2005, 05:49 PM",Look at all my stars!!,Group: Senior Member,"Posts: 6,089",Joined: Jan 2003,From: Sarawak,"hmm if i wan to send a gift about 500-1000g to kota kinabalu, how much will it cost? I need a safe and secured courier becos i don wan my things broke or spoiled. Can i ask the ppl go to the courier office to take? I don wan deliver to my friend house de."
aaronpang,"  Jan 18 2005, 05:58 PM",Cat Exterminator,Group: Senior Member,"Posts: 1,781",Joined: Jan 2003,From: Kuala Lumpur,"You can use DHL and liase with the Cust Service people to have your friends pickup at their agent office in Sandakan, Lahad Datu, Labuan or KK."
casablanca2,"  Jan 19 2005, 10:51 AM",Casual,Group: Junior Member,Posts: 353,Joined: Jan 2003,,same thing happen to me with GDex...item posted to me is cracked and spoiled   say TAK NAK to GDex
ben3003,"  Jan 20 2005, 09:49 PM",Look at all my stars!!,Group: Senior Member,"Posts: 6,089",Joined: Jan 2003,From: Sarawak,if say i wan send to my friend house but when the delivery arrived he/she is not at home then how? Will they leave the item there?
GodLuvSxS,"  Jan 22 2005, 03:45 AM",Regular,Group: Senior Member,"Posts: 1,357",Joined: Jan 2003,From: Ipoh,"May I know that usually how many days for Pos Laju service to send a package from Malaysia to New Zealand? I'm having a week time for this parcel to be sent there on time before 1st Feb, is it wise to choose Pos Laju for this situation? or you guys suggest better options? Thanks"
ORX,"  Jan 27 2005, 05:29 PM",Getting Started,Group: Junior Member,Posts: 75,Joined: Jan 2003,,normaly Pos laju servies take time more longer.....if u wanna can try ask Pos Express or other Courier Servics.....
earl-ku,"  Feb 1 2005, 08:32 AM",Chlorophiliac,Group: Senior Member,"Posts: 4,481",Joined: Jan 2003,From: Golden Meadow,"Hmmm nice topic herei wanna ask this - whats this customs declarations? is it compulsory everything sent out of malaysia needs this?and whats the best courier service to sent a parcel to Brunei, i tried a few courier service and checked their rates online, it cost more than RM100...."
ckchew666,"  Feb 6 2005, 01:03 PM",Enthusiast,Group: Senior Member,Posts: 778,Joined: Jan 2003,From: Pee-J,Anyone know which courier company opening on sunday or 24 hours?
louyeh,"  Feb 6 2005, 09:58 PM",Look at all my stars!!,Group: Senior Member,"Posts: 2,990",Joined: Jan 2003,"From: Ipoh, PJ","yes its needed for all international shipments of parcels.this is to declare what goods are being shipped & its estimated cost. its a safety measure for them (courier company & customs), basically if you state youre shipping a television but the box is 10 x 10 x 10cm and when it goes through the x-ray it doesnt look like a TV, this document will be used to proof that the sender is lying about the item being shipped.it also makes their job a little easier lah, just declaration form, x-ray to see if its what it is, etc.as a sender, this document is usefull if the parcel is lost while its on the way to its location. you make a claim and this document is a proof of what to claim for and how much its worth.documents do not need goods declaration form, only parcels. afaik its a strict rule for courier company to not ship any goods internationally if theres no goods declaration form."
earl-ku,"  Mar 2 2005, 09:51 AM",Chlorophiliac,Group: Senior Member,"Posts: 4,481",Joined: Jan 2003,From: Golden Meadow,anyone knows where to get those small boxes for parcel? like 4inch by 4inchor 5inch by 5inch?and those bubble wraps? where to get them ar?anyone know? somewhere KL?
mel,"  Mar 3 2005, 03:52 PM",New Member,Group: New Member,Posts: 0,Joined: Mar 2005,,"hello to all I think our local courier service provider offers rougly competitive price plan. Over 15 courier service or more (plus minus the small service provider). Price shouldn't be the first choice to look at, if you were looking for a courier service, but the service (reliable or not)."
Sin,"  Mar 4 2005, 04:05 PM",New Member,Group: New Member,Posts: 0,Joined: Mar 2005,,"[COLOR=purple]You can try GDex, cos my friend been send one urgent document from k.l to Johor at about 12am midnight... they still open.."
Futura,"  Mar 6 2005, 08:07 PM",Regular,Group: Senior Member,"Posts: 1,881",Joined: Jan 2003,From: Ampang,pernah dengar EMS speedpost?
rinaidil,"  Mar 17 2005, 05:02 PM",Getting Started,Group: Junior Member,Posts: 57,Joined: Jan 2003,,"hey guys, ive been calling DHL, Nationwide and even FEDex, I need to send chocolate and it need to be stored in cool place (like a fridge or something) all those three doesnt provide such service. Any idea, I give up actually because big companies like DHL and Fedex also dont have such service, maybe u guys have some ideas?"
Sony,"  Mar 18 2005, 06:17 PM",Casual,Group: Junior Member,Posts: 458,Joined: Jan 2003,,Is fedex supplies FOC ? https://www.fedex.com/my/supplies/
jameslee_84,"  Mar 20 2005, 02:04 PM",Getting Started,Group: Junior Member,Posts: 297,Joined: Jan 2003,From: Pearl Of The Orient,if wanna send my motorcyle from Cyberjaya back to Melaka through KTM....wat do i have to do ar?wats de charges and do i need to give them the bike or they come and get it and they'll send to the address i give them ?
jameslee_84,"  Mar 25 2005, 10:07 AM",Getting Started,Group: Junior Member,Posts: 297,Joined: Jan 2003,From: Pearl Of The Orient,anyone care to help in the courier thing for my noob question above?
Nil Einne,"  Mar 25 2005, 07:45 PM",Getting Started,Group: Junior Member,Posts: 291,Joined: Jan 2003,,"james: I think this is the service you wanthttp://www.ktmb.com.my/article.cfm?id=110My recommendation is to call them up and ask. Alternatively, you can try e-mail.Sony: It appears so if you're an account customer. Bear in mind if you order a lot of packaging but never use it they might ask why/ask you to give it back...rina: I think refridgerated services are quite hard to find. My recommendation you ask at a university bioscience or medical division how they send their bio supplies."
Sin,"  Mar 26 2005, 08:51 AM",New Member,Group: New Member,Posts: 0,Joined: Mar 2005,,"They won't come to ur house to take the bike, u have to go there and photostat ur bike documentation. Don't let ur petrol full. Is better you call to ask this is only thing that I know."
ticke,"  Mar 28 2005, 01:19 AM",****E***y*u***i***@**,Group: Senior Member,"Posts: 1,386",Joined: Oct 2004,From: let there be rain,"you guys sure post a lot of questions when most of it can be answered by simply visit the respective courier's website~scared of items hilang/rosak, have it insured. but best of all, safely packed the item yourself."
cloneboy,"  Apr 21 2005, 09:48 AM",New Member,Group: New Member,Posts: 0,Joined: Apr 2005,,i want sent my lugagge ( maybe around 60lb or approx 30kg or less) from penang airport to kuala lumpur or klang. i remember last time my friend sent from kelantan to klang using citilink only RM45 and it came like 2 or 3 days later err not bad quite cheap.but any such services to send luggage from penang airport? my friend stays in kedah but plane arrives in penang so preferable want sent at airport itself.thanks in advance
HannsLo,"  May 1 2005, 10:52 PM",New Member,Group: New Member,Posts: 1,Joined: Apr 2005,,i use GDex... Nationwide expensive...   ya... pos laju is cheap.. only to discover later that it lands in India.. or nowhere...   Trust them.. go ahead...
Kii,"  May 2 2005, 06:02 PM",Why so serious?,Group: Senior Member,Posts: 556,Joined: Nov 2004,From: PJ,CityLink took 2 days to locate my address....so call courier service. Sometimes PosLaju might be more reliable....especially to domestic addresses.
Nil Einne,"  May 5 2005, 02:44 PM",Getting Started,Group: Junior Member,Posts: 291,Joined: Jan 2003,,"Hi,does anyone know a cheap courier/service other then from Pos Malaysia to send items (parcels) to overseas or specifically New Zealand? Doesn't have to be ultra fast provided it's insured, preferbly with tracking"
psth2988my,"  May 12 2005, 10:11 AM",Enthusiast,Group: Senior Member,Posts: 848,Joined: Jan 2003,From: Lahad Datu of North Borneo,anyone know how to check Poslaju using the tracking number ?i went thru www.pos.com.my but the website cant find any record for my item.
TRUENO,"  May 12 2005, 11:23 AM",New Member,Group: Junior Member,Posts: 11,Joined: Jan 2005,From: Kepong or K.L,can stat the price also? it might be better
Nil Einne,"  May 12 2005, 11:55 AM",Getting Started,Group: Junior Member,Posts: 291,Joined: Jan 2003,,Hmm I assume it should just work. You checking the right website right not the Pos Express or Pos Daftar one?If it doesn't work maybe not yet enter into their system
onemilimeter,"  May 12 2005, 06:16 PM",Regular,Group: Senior Member,"Posts: 1,132",Joined: Oct 2004,From: LOST,You may find the postage at their website. But not all...
kepalakeras,"  May 19 2005, 03:17 PM",Kepalakeras but soft hearted...,Group: Senior Member,"Posts: 1,912",Joined: Jan 2003,From: Kuching,DHL : Dua Hari Lambat...
sqwerk2,"  May 20 2005, 08:39 PM",The Big One,Group: Senior Member,"Posts: 1,799",Joined: Jan 2003,,"DHL = Delivery Hilang Lagi, Dah Hapus Lesap"
ticke,"  May 26 2005, 09:43 AM",****E***y*u***i***@**,Group: Senior Member,"Posts: 1,386",Joined: Oct 2004,From: let there be rain,hahaha....that's a good one
Miyuki aka. Blurry Neko,"  Jun 1 2005, 09:42 PM",Getting Started,Group: Junior Member,Posts: 56,Joined: Jan 2003,"From: Planet Earth, Universe","dun ever use skymail aka. skynet. my employer couriered my salary to me using skymail on last friday, together with my friend's salary. my fren received his check on saturday, the day after.but mine till now no news!!i called my employer to check for me n he said today a guy from skymail will call me n mos probably my courier will arrive tonite after 5, but till now still nothing!!neva received any calls from skymail!!ish..geram betul...my salary gone like dat..wuaaaa"
ticke,"  Jun 4 2005, 06:22 PM",****E***y*u***i***@**,Group: Senior Member,"Posts: 1,386",Joined: Oct 2004,From: let there be rain,call them up or visit their office. link is on the 1st page. get the tracking id from ur employer if he has it.
ben3003,"  Jun 11 2005, 07:13 PM",Look at all my stars!!,Group: Senior Member,"Posts: 6,089",Joined: Jan 2003,From: Sarawak,anyone know those ppl who work in Fedex or any courier that can use cargo ship to ship from US to Malaysia? If got please help me ask them got those kind of service ma. I got heavy thing to buy in bulk so must use ship. Will ship cheaper than air? Time is not a problem for me as i not in hurry.
rayfoo,"  Jun 13 2005, 09:25 AM",Look at all my stars!!,Group: Senior Member,"Posts: 2,423",Joined: Jan 2003,,"anyone know if these courier company can provide the packing for u , like the boxes etc?"
onemilimeter,"  Jun 13 2005, 11:01 AM",Regular,Group: Senior Member,"Posts: 1,132",Joined: Oct 2004,From: LOST,Fedex provides the package/boxes.
ticke,"  Jun 15 2005, 08:32 PM",****E***y*u***i***@**,Group: Senior Member,"Posts: 1,386",Joined: Oct 2004,From: let there be rain,@ben3003: i tot you're supplier handle the shipping thing?haha~...any unused box can b useful for packing item... recycle
rayfoo,"  Jun 16 2005, 08:22 AM",Look at all my stars!!,Group: Senior Member,"Posts: 2,423",Joined: Jan 2003,,"n/mind i use fedex boxes, free one"
